Outputs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UKPRN,Institution,MainPanel,uoaId,UnitOfAssessment,msubId,MultipleSubmission,JointSubmission,OutputTypeId,Title,Place,Publisher,VolumeTitle,Volume,Issue,FirstPage,ArticleNumber,ISBN,ISSN,DOI,PatentNumber,Year,URL,NumberOfAdditionalAuthors,IsForeignLanguageOutput,IsInterdisciplinary,ProposeDoubleWeighting,ResearchGroup,CitationsApplicable,CitedByCount,CrossReferToUoa
10007850,University of Bath,B,8,Chemistry, ,,,D,A thin film detection/response system for pathogenic bacteria,,,Journal of the American Chemical Society,132,18,6566,,,0002-7863,10.1021/ja101554a,,2010,http://dx.doi.org/10.1021/ja101554a,3,,,,Sensing & Healthcare,Yes,19,
10007850,University of Bath,B,8,Chemistry, ,,,D,Accessing the antipodal series in microbial arene oxidation: a novel diene rearrangement induced by tricarbonyliron(0) complexation,,,Chemical Communications,47,1,215,,,1359-7345,10.1039/c0cc01169j,,2011,http://dx.doi.org/10.1039/c0cc01169j,4,,,,Energy Materials,Yes,13,
10007850,University of Bath,B,8,Chemistry, ,,,D,Activation of an alkyl C-H bond geminal to an agostic interaction: an unusual mode of base-induced C-H activation,,,Journal of the American Chemical Society,131,13,4604,,,0002-7863,10.1021/ja900953d,,2009,http://dx.doi.org/10.1021/ja900953d,4,,,,Catalysis & Chemical Transformations,Yes,45,
10007850,University of Bath,B,8,Chemistry, ,,,D,Association of titania with nonionic block copolymers in ethanol: the early stages of templating and film formation,,,Chemistry of Materials,22,16,4579,,,0897-4756,10.1021/cm100511z,,2010,http://dx.doi.org/10.1021/cm100511z,3,,,,Structural Chemistry,Yes,5,
10007850,University of Bath,B,8,Chemistry, ,,,D,Atomistic structure of a micelle in solution determined by wide Q-range neutron diffraction,,,Journal of the American Chemical Society,133,41,16524,,,0002-7863,10.1021/ja205804k,,2011,http://dx.doi.org/10.1021/ja205804k,2,,,,Structural Chemistry,Yes,11,
10007850,University of Bath,B,8,Chemistry, ,,,D,Band alignment of rutile and anatase TiO2,,,Nature Materials,12,9,798,,,1476-1122,10.1038/nmat3697,,2013,http://www.scopus.com/inward/record.url?partnerID=yv4JPVwI&eid=2-s2.0-84879669324&md5=6ab7d0de7bdedea61250ef6b73d5b259,14,,,,Energy Materials,Yes,3,
10007850,University of Bath,B,8,Chemistry, ,,,D,Beryllium-induced C-N bond activation and ring opening of an N-heterocyclic carbene,,,Angewandte Chemie-International Edition,51,9,2098,,,1433-7851,10.1002/anie.201107836,,2012,http://dx.doi.org/10.1002/anie.201107836,4,,,,Structural Chemistry,Yes,9,
10007850,University of Bath,B,8,Chemistry, ,,,D,Beryllosilicate frameworks and zeolites,,,Journal of the American Chemical Society,132,44,15679,,,0002-7863,10.1021/ja106313p,,2010,http://dx.doi.org/10.1021/ja106313p,1,,,,Structural Chemistry,Yes,10,
10007850,University of Bath,B,8,Chemistry, ,,,D,Carbohydrate sensing using a fluorescent molecular tweezer,,,Chemical Communications,2009,43,6557,,,1359-7345,10.1039/b909230g,,2009,http://dx.doi.org/10.1039/b909230g,3,,,,Sensing & Healthcare,Yes,23,
10007850,University of Bath,B,8,Chemistry, ,,,D,Catalytic enantioselective Dieckmann-type annulation: Synthesis of pyrrolidines with quaternary stereogenic centers,,,Angewandte Chemie-International Edition,49,10,1825,,,1433-7851,10.1002/anie.200907067,,2010,http://dx.doi.org/10.1002/anie.200907067,4,,,,Catalysis & Chemical Transformations,Yes,5,
10007850,University of Bath,B,8,Chemistry, ,,,D,Catalytic hydrodefluorination of aromatic fluorocarbons by ruthenium N-heterocyclic carbene complexes,,,Journal of the American Chemical Society,131,5,1847,,,0002-7863,10.1021/ja806545e,,2009,http://dx.doi.org/10.1021/ja806545e,2,,,,Catalysis & Chemical Transformations,Yes,65,
10007850,University of Bath,B,8,Chemistry, ,,,D,Cationic surface reconstructions on cerium oxide nanocrystals: an aberration-corrected HRTEM study,,,ACS Nano,6,1,421,,,1936-0851,10.1021/nn2037576,,2012,http://dx.doi.org/10.1021/nn2037576,8,,,,Energy Materials,Yes,6,
10007850,University of Bath,B,8,Chemistry, ,,,D,Characterization of solid-state dye-sensitized solar cells utilizing high absorption coefficient metal-free organic dyes,,,Journal of the American Chemical Society,130,4,1367,,,0002-7863,10.1021/ja076525+,,2008,http://dx.doi.org/10.1021/ja076525+,3,,,,Sensing & Healthcare,Yes,142,
10007850,University of Bath,B,8,Chemistry, ,,,D,Complex anion inclusion compounds: flexible anion-exchange materials,,,Chemical Communications,49,3,249,,,1359-7345,10.1039/C2CC36484K,,2013,http://dx.doi.org/10.1039/C2CC36484K,3,,,,Structural Chemistry,Yes,2,
10007850,University of Bath,B,8,Chemistry, ,,,D,Computational mutagenesis reveals the role of active-site tyrosine in stabilising a boat conformation for the substrate: QM/MM molecular dynamics studies of wild-type and mutant xylanases,,,Organic and Biomolecular Chemistry,7,3,460,,,1477-0520,10.1039/b814695k,,2009,http://dx.doi.org/10.1039/b814695k,4,,,,Catalysis & Chemical Transformations,Yes,19,
10007850,University of Bath,B,8,Chemistry, ,,,D,Controlling the formation of benzoic acid: isonicotinamide molecular complexes,,,Crystal Growth and Design,9,1,47,,,1528-7483,10.1021/cg701024c,,2009,http://dx.doi.org/10.1021/cg701024c,3,,,,Structural Chemistry,Yes,33,
10007850,University of Bath,B,8,Chemistry, ,,,D,Crystallography of hydrogen-containing compounds: realizing the potential of neutron powder diffraction,,,Chemical Communications,2009,21,2973,,,1359-7345,10.1039/b821336d,,2009,http://dx.doi.org/10.1039/b821336d,3,,,,Structural Chemistry,Yes,11,
10007850,University of Bath,B,8,Chemistry, ,,,D,"Design, synthesis, and evaluation of a helicenoidal DMAP Lewis base catalyst",,,Organic Letters,13,5,1250,,,1523-7060,10.1021/ol2001705,,2011,http://dx.doi.org/10.1021/ol2001705,2,,,,Catalysis & Chemical Transformations,Yes,37,
10007850,University of Bath,B,8,Chemistry, ,,,D,Direct growth of metal sulfide nanoparticle networks in solid-state polymer films for hybrid inorganic-organic solar cells,,,Advanced Materials,23,24,2739,,,0935-9648,10.1002/adma.201100625,,2011,http://dx.doi.org/10.1002/adma.201100625,7,,,,Energy Materials,Yes,44,
10007850,University of Bath,B,8,Chemistry, ,,,D,Directed self-assembly of dipeptides to form ultrathin hydrogel membranes,,,Journal of the American Chemical Society,132,14,5130,,,0002-7863,10.1021/ja909579p,,2010,http://dx.doi.org/10.1021/ja909579p,2,,,,Sensing & Healthcare,Yes,30,
10007850,University of Bath,B,8,Chemistry, ,,,D,Discovery of an organic trefoil knot,,,Science,338,6108,783,,,0036-8075,10.1126/science.1227032,,2012,http://dx.doi.org/10.1126/science.1227032,4,,,,Structural Chemistry,Yes,19,
10007850,University of Bath,B,8,Chemistry, ,,,D,Double gold-catalysed annulation of indoles by enynones,,,Advanced Synthesis & Catalysis,355,6,1149,,,1615-4150,10.1002/adsc.201300018,,2013,http://dx.doi.org/10.1002/adsc.201300018,8,,,,Catalysis & Chemical Transformations,Yes,1,
10007850,University of Bath,B,8,Chemistry, ,,,D,"Dye-sensitized solar cells based on oriented TiO2 nanotube arrays: transport, trapping, and transfer of electrons",,,Journal of the American Chemical Society,130,40,13364,,,0002-7863,10.1021/ja804852z,,2008,http://dx.doi.org/10.1021/ja804852z,4,,,,Sensing & Healthcare,Yes,362,
10007850,University of Bath,B,8,Chemistry, ,,,D,"Easy-separable magnetic nanoparticle-supported Pd catalysts: Kinetics, stability and catalyst re-use",,,Journal of Catalysis,268,2,318,,,0021-9517,10.1016/j.jcat.2009.10.001,,2009,http://dx.doi.org/10.1016/j.jcat.2009.10.001,3,,,,Catalysis & Chemical Transformations,Yes,39,
10007850,University of Bath,B,8,Chemistry, ,,,D,Electrochemical method for the determination of enantiomeric excess of binol using redox-active boronic acids as chiral sensors,,,Journal of the American Chemical Society,132,26,8903,,,0002-7863,10.1021/ja103462x,,2010,http://dx.doi.org/10.1021/ja103462x,5,,,,Sensing & Healthcare,Yes,29,
10007850,University of Bath,B,8,Chemistry, ,,,D,Enantiomeric profiling of chiral drugs in wastewater and receiving waters,,,Environmental Science & Technology,46,3,1681,,,0013-936X,10.1021/es203113y,,2012,http://dx.doi.org/10.1021/es203113y,1,,,,Sustainable Chemical Technologies,Yes,11,
10007850,University of Bath,B,8,Chemistry, ,,,D,Engineering the optical response of the titanium-MIL-125 metal-organic framework through ligand functionalization,,,Journal of the American Chemical Society,135,30,10942,,,0002-7863,10.1021/ja405350u,,2013,http://www.scopus.com/inward/record.url?partnerID=yv4JPVwI&eid=2-s2.0-84881032415&md5=2b83a36c032bd561393f94532d2058ef,8,,,,Structural Chemistry,Yes,3,
10007850,University of Bath,B,8,Chemistry, ,,,D,Ensemble-averaged QM/MM kinetic isotope effects for the SN2 reaction of cyanide anions with chloroethane in DMSO solution,,,Chemistry - A European Journal,18,30,9405,,,0947-6539,10.1002/chem.201200443,,2012,http://dx.doi.org/10.1002/chem.201200443,1,,,,Catalysis & Chemical Transformations,Yes,0,
10007850,University of Bath,B,8,Chemistry, ,,,D,Evolution of non-ionic surfactant-templated silicate films at the air-liquid interface,,,Journal of Materials Chemistry,18,11,1222,,,0959-9428,10.1039/b716662a,,2008,http://dx.doi.org/10.1039/b716662a,2,,,,Structural Chemistry,Yes,9,
10007850,University of Bath,B,8,Chemistry, ,,,D,Experimental and computational investigation of C-N bond activation in ruthenium N-heterocyclic carbene complexes,,,Journal of the American Chemical Society,132,51,18408,,,0002-7863,10.1021/ja109702h,,2010,http://dx.doi.org/10.1021/ja109702h,7,,,,Catalysis & Chemical Transformations,Yes,21,
10007850,University of Bath,B,8,Chemistry, ,,,D,"Exploiting ?/? coordination isomerism to prepare homologous organoalkali metal (Li, Na, K) monomers with identical ligand sets",,,Chemistry - A European Journal,17,12,3364,,,0947-6539,10.1002/chem.201003493,,2011,http://dx.doi.org/10.1002/chem.201003493,4,,,,Catalysis & Chemical Transformations,Yes,14,
10007850,University of Bath,B,8,Chemistry, ,,,D,Exploring an anti-crystal engineering approach to the preparation of pharmaceutically active ionic liquids,,,Crystal Growth and Design,9,2,1137,,,1528-7483,10.1021/cg8009496,,2009,http://dx.doi.org/10.1021/cg8009496,4,,,,Sustainable Chemical Technologies,Yes,34,
10007850,University of Bath,B,8,Chemistry, ,,,D,Exploring the formation pathways of donor-acceptor catenanes in aqueous dynamic combinatorial libraries,,,Journal of the American Chemical Society,133,9,3198,,,0002-7863,10.1021/ja111407m,,2011,http://dx.doi.org/10.1021/ja111407m,3,,,,Structural Chemistry,Yes,44,
10007850,University of Bath,B,8,Chemistry, ,,,D,Extraction of lignin from lignocellulose at atmospheric pressure using alkylbenzenesulfonate ionic liquid,,,Green Chemistry,11,3,339,,,1463-9262,10.1039/B815310H,,2009,http://dx.doi.org/10.1039/B815310H,7,,,,Sustainable Chemical Technologies,Yes,105,
10007850,University of Bath,B,8,Chemistry, ,,,D,"Fluoride-rich, hydrofluorothermal routes to functional transition metal (Mn, Fe, Co, Cu) fluorophosphates",,,Journal of the American Chemical Society,133,21,8252,,,0002-7863,10.1021/ja201096b,,2011,http://dx.doi.org/10.1021/ja201096b,2,,,,Energy Materials,Yes,11,
10007850,University of Bath,B,8,Chemistry, ,,,D,Formation of low density hydrous iron oxide via conformal transformation of MIL-53(Fe),,,Chemical Communications,49,90,10593,,,1359-7345,10.1039/c3cc46655h,,2013,http://dx.doi.org/10.1039/c3cc46655h,10,,,,Energy Materials,Yes,0,
10007850,University of Bath,B,8,Chemistry, ,,,D,Formation of shear thinning gels from partially oxidised cellulose nanofibrils,,,Green Chemistry,14,2,300,,,1463-9262,10.1039/c2gc16302k,,2012,http://dx.doi.org/10.1039/c2gc16302k,4,,,,Sustainable Chemical Technologies,Yes,1,
10007850,University of Bath,B,8,Chemistry, ,,,D,Free-standing ordered mesoporous silica films synthesized with surfactant-polyelectrolyte complexes at the air/water interface,,,Chemistry of Materials,21,7,1221,,,0897-4756,10.1021/cm802063m,,2009,http://dx.doi.org/10.1021/cm802063m,1,,,,Structural Chemistry,Yes,16,
10007850,University of Bath,B,8,Chemistry, ,,,D,"Friedel-Crafts acylation of pyrroles and indoles using 1,5-diazabicyclo[4.3.0]non-5-ene (DBN) as a nucleophilic catalyst",,,Organic Letters,12,24,5740,,,1523-7060,10.1021/ol1025348,,2010,http://dx.doi.org/10.1021/ol1025348,3,,,,Sensing & Healthcare,Yes,19,
10007850,University of Bath,B,8,Chemistry, ,,,D,Glucose sensing via aggregation and the use of “knock-out” binding to improve selectivity,,,Journal of the American Chemical Society,135,5,1700,,,0002-7863,10.1021/ja311442x,,2013,http://dx.doi.org/10.1021/ja311442x,6,,,,Sensing & Healthcare,Yes,9,
10007850,University of Bath,B,8,Chemistry, ,,,D,Group 2 promoted hydrogen release from NMe2h·BH3: intermediates and catalysis,,,Chemistry - A European Journal,16,28,8508,,,0947-6539,10.1002/chem.201000127,,2010,http://dx.doi.org/10.1002/chem.201000127,3,,,,Structural Chemistry,Yes,47,
10007850,University of Bath,B,8,Chemistry, ,,,D,Group 4 salalen complexes and their application for the ring-opening polymerization of rac-lactide,,,Inorganic Chemistry,49,15,7176,,,0020-1669,10.1021/ic1010488,,2010,http://dx.doi.org/10.1021/ic1010488,2,,,,Catalysis & Chemical Transformations,Yes,33,
10007850,University of Bath,B,8,Chemistry, ,,,D,Group 4 salalen complexes for the production and degradation of polylactide,,,Chemical Communications,47,36,10004,,,1359-7345,10.1039/c1cc13910j,,2011,http://dx.doi.org/10.1039/c1cc13910j,2,,,,Sustainable Chemical Technologies,Yes,20,
10007850,University of Bath,B,8,Chemistry, ,,,D,"Heavier alkaline earth catalysts for the intermolecular hydroamination of vinylarenes, dienes, and alkynes",,,Journal of the American Chemical Society,134,4,2193,,,0002-7863,10.1021/ja209135t,,2012,http://dx.doi.org/10.1021/ja209135t,3,,,,Catalysis & Chemical Transformations,Yes,31,
10007850,University of Bath,B,8,Chemistry, ,,,D,Heavier group 2 metals and intermolecular hydroamination: a computational and synthetic assessment,,,Journal of the American Chemical Society,131,36,12906,,,0002-7863,10.1021/ja905615a,,2009,http://dx.doi.org/10.1021/ja905615a,5,,,,Catalysis & Chemical Transformations,Yes,46,
10007850,University of Bath,B,8,Chemistry, ,,,D,Helical frontier orbitals of conjugated linear molecules,,,Chemical Science,4,11,4278,,,2041-6520,10.1039/c3sc52061g,,2013,http://www.dx.doi.org/10.1039/c3sc52061g,4,,,,Structural Chemistry,Yes,0,
10007850,University of Bath,B,8,Chemistry, ,,,D,Highly active and stereoselective zirconium and hafnium alkoxide initiators for solvent-free ring-opening polymerization of rac-lactide,,,Chemical Communications,2008,11,1293,,,1359-7345,10.1039/b718678a,,2008,http://dx.doi.org/10.1039/b718678a,4,,,,Sustainable Chemical Technologies,Yes,89,
10007850,University of Bath,B,8,Chemistry, ,,,D,Highly efficient visible-light driven photochromism: developments towards a solid-state molecular switch operating through a triplet-sensitised pathway,,,Chemistry - A European Journal,17,16,4385,,,0947-6539,10.1002/chem.201003487,,2011,http://dx.doi.org/10.1002/chem.201003487,9,,,,Sensing & Healthcare,Yes,12,
10007850,University of Bath,B,8,Chemistry, ,,,D,"Hingeless negative linear compression in the mechanochromic gold complex [(C6F5Au)2(?-1,4-diisocyanobenzene)]",,,Angewandte Chemie-International Edition,52,37,9691,,,1433-7851,10.1002/anie.201302825,,2013,http://dx.doi.org/10.1002/anie.201302825,8,,,,Structural Chemistry,Yes,0,
10007850,University of Bath,B,8,Chemistry, ,,,D,How efficient is electron collection in dye-sensitized solar cells? comparison of different dynamic methods for the determination of the electron diffusion length,,,Journal of Physical Chemistry C,113,11,4726,,,1932-7447,10.1021/jp810884q,,2009,http://dx.doi.org/10.1021/jp810884q,1,,,,Energy Materials,Yes,47,
10007850,University of Bath,B,8,Chemistry, ,,,D,Influence of crystallinity and energetics on charge separation in polymer–inorganic nanocomposite films for solar cells,,,Scientific Reports,3,,,1531,,2045-2322,10.1038/srep01531,,2013,http://dx.doi.org/10.1038/srep01531,13,,,,Energy Materials,Yes,3,
10007850,University of Bath,B,8,Chemistry, ,,,D,Interactions between amino acid-tagged naphthalenediimide and single walled carbon nanotubes for the design and construction of new bioimaging probes,,,Advanced Functional Materials,22,3,503,,,1616-301X,10.1002/adfm.201101932,,2012,http://dx.doi.org/10.1002/adfm.201101932,12,,,,Sensing & Healthcare,Yes,6,
10007850,University of Bath,B,8,Chemistry, ,,,D,Interlocked host anion recognition by an indolocarbazole-containing [2]rotaxane,,,Journal of the American Chemical Society,131,13,4937,,,0002-7863,10.1021/ja809905x,,2009,http://dx.doi.org/10.1021/ja809905x,9,,,,Sensing & Healthcare,Yes,44,
10007850,University of Bath,B,8,Chemistry, ,,,D,Intramolecular hydroamination of aminoalkenes by calcium and magnesium complexes: a synthetic and mechanistic study,,,Journal of the American Chemical Society,131,28,9670,,,0002-7863,10.1021/ja9003377,,2009,http://dx.doi.org/10.1021/ja9003377,5,,,,Catalysis & Chemical Transformations,Yes,102,
10007850,University of Bath,B,8,Chemistry, ,,,D,Iridium-catalysed amine alkylation with alcohols in water,,,Chemical Communications,46,9,1541,,,1359-7345,10.1039/b923083a,,2010,http://dx.doi.org/10.1039/b923083a,4,,,,Catalysis & Chemical Transformations,Yes,72,
10007850,University of Bath,B,8,Chemistry, ,,,D,"Kinetic isotope effects from QM/MM subset hessians: ""Cut-off"" analysis for SN2 methyl transfer in solution",,,Journal of Chemical Theory and Computation,8,2,542,,,1549-9618,10.1021/ct200771t,,2012,http://dx.doi.org/10.1021/ct200771t,0,,,,Catalysis & Chemical Transformations,Yes,1,
10007850,University of Bath,B,8,Chemistry, ,,,D,Kinetics and mechanism of light-driven oxygen evolution at thin film ?-Fe2O3 electrodes,,,Chemical Communications,48,14,2027,,,1359-7345,10.1039/c2cc16382a,,2012,http://dx.doi.org/10.1039/c2cc16382a,4,,,,Energy Materials,Yes,16,
10007850,University of Bath,B,8,Chemistry, ,,,D,Lightweight nanoporous metal hydroxide-rich zeotypes,,,Nature Communications,3,,,1114,,2041-1723,10.1038/ncomms2129,,2012,http://dx.doi.org/10.1038/ncomms2129,1,,,,Energy Materials,Yes,1,
10007850,University of Bath,B,8,Chemistry, ,,,D,"Lithium battery materials LiMPO4 (M = Mn, Fe, Co, and Ni): insights into defect association, transport mechanisms, and doping behavior",,,Chemistry of Materials,20,18,5907,,,0897-4756,10.1021/cm801262x,,2008,http://dx.doi.org/10.1021/cm801262x,2,,,,Energy Materials,Yes,152,
10007850,University of Bath,B,8,Chemistry, ,,,D,Lithium coordination sites in LixTiO2(B): a structural and computational study,,,Chemistry of Materials,22,23,6426,,,0897-4756,10.1021/cm102589x,,2010,http://dx.doi.org/10.1021/cm102589x,5,,,,Energy Materials,Yes,33,
10007850,University of Bath,B,8,Chemistry, ,,,D,Local probes show that framework modification in zeolites occurs on ammonium exchange without calcination,,,Journal of Materials Chemistry A,1,,7415,,,2050-7488,10.1039/c3ta10243b,,2013,http://www.scopus.com/inward/record.url?partnerID=yv4JPVwI&eid=2-s2.0-84878692103&md5=956929f5147263df71dc861ff88963ee,4,,,,Structural Chemistry,Yes,0,
10007850,University of Bath,B,8,Chemistry, ,,,D,Measurement of the binding of cholera toxin to GM1 gangliosides on solid supported lipid bilayer vesicles and inhibition by europium (III) chloride,,,Journal of the American Chemical Society,130,20,6438,,,0002-7863,10.1021/ja710543x,,2008,http://dx.doi.org/10.1021/ja710543x,1,,,,Sensing & Healthcare,Yes,13,
10007850,University of Bath,B,8,Chemistry, ,,,D,Mild C-H halogenation of anilides and the isolation of an unusual palladium(I)-palladium(II) species,,,Angewandte Chemie,123,24,5638,,,0044-8249,10.1002/ange.201101606,,2011,http://dx.doi.org/10.1002/ange.201101606,3,,,,Catalysis & Chemical Transformations,Yes,36,
10007850,University of Bath,B,8,Chemistry, ,,,D,Nanostructure of cellulose microfibrils in spruce wood,,,Proceedings of the National Academy of Sciences of the United States of America,108,47,E1195,,,0027-8424,10.1073/pnas.1108942108,,2011,http://dx.doi.org/10.1073/pnas.1108942108,7,,,,Structural Chemistry,Yes,43,
10007850,University of Bath,B,8,Chemistry, ,,,D,Nanostructured hybrid polymer-inorganic solar cell active layers formed by controllable in situ growth of semiconducting sulfide networks,,,Nano Letters,10,4,1253,,,1530-6984,10.1021/nl903787j,,2010,http://dx.doi.org/10.1021/nl903787j,5,,,,Energy Materials,Yes,82,
10007850,University of Bath,B,8,Chemistry, ,,,D,Nanostructuring of ?-MnO2 : The important role of surface to bulk ion migration,,,Chemistry of Materials,25,4,536,,,0897-4756,10.1021/cm303295f,,2013,http://www.scopus.com/inward/record.url?partnerID=yv4JPVwI&eid=2-s2.0-84874449630&md5=e1eed6812832e99a66997f5723abb57f,3,,,,Energy Materials,Yes,3,
10007850,University of Bath,B,8,Chemistry, ,,,D,Nature of the band gap of In2O3revealed by first-principles calculations and x-ray spectroscopy,,,Physical Review Letters,100,16,,167402,,0031-9007,10.1103/PhysRevLett.100.167402,,2008,http://dx.doi.org/10.1103/PhysRevLett.100.167402,12,,,,Energy Materials,Yes,211,
10007850,University of Bath,B,8,Chemistry, ,,,D,New insights into water splitting at mesoporous ?-Fe2O3 films: a study by modulated transmittance and impedance spectroscopies,,,Journal of the American Chemical Society,134,2,1228,,,0002-7863,10.1021/ja209530s,,2012,http://dx.doi.org/10.1021/ja209530s,4,,,,Energy Materials,Yes,18,
10007850,University of Bath,B,8,Chemistry, ,,,D,O2 insertion into a cadmium-carbon bond: structural characterization of organocadmium peroxides,,,Angewandte Chemie-International Edition,51,17,4108,,,1433-7851,10.1002/anie.201200448,,2012,http://dx.doi.org/10.1002/anie.201200448,3,,,,Structural Chemistry,Yes,0,
10007850,University of Bath,B,8,Chemistry, ,,,D,On the appearance of nitrite anion in [PdX(OAc)L2] and [Pd(X)(C?N)L] syntheses (X = OAc or NO2): Photocrystallographic identification of metastable Pd(?1-ONO)(C?N)PPh3,,,Chemical Science,3,5,1656,,,2041-6520,10.1039/c2sc01050j,,2012,http://dx.doi.org/10.1039/c2sc01050j,9,,,,Structural Chemistry,Yes,4,
10007850,University of Bath,B,8,Chemistry, ,,,D,Paracetamol form II: An elusive polymorph through facile multicomponent crystallization routes,,,Crystal Growth and Design,11,5,1450,,,1528-7483,10.1021/cg2002018,,2011,http://dx.doi.org/10.1021/cg2002018,3,,,,Sustainable Chemical Technologies,Yes,6,
10007850,University of Bath,B,8,Chemistry, ,,,D,Platform technology for dienone and phenol–formaldehyde architectures,,,Green Chemistry,10,8,842,,,1463-9262,10.1039/B802755B,,2008,http://dx.doi.org/10.1039/B802755B,6,,,,Sustainable Chemical Technologies,Yes,7,
10007850,University of Bath,B,8,Chemistry, ,,,D,Post-synthetic modification of tagged metal-organic frameworks,,,Angewandte Chemie-International Edition,47,44,8482,,,1521-3773,10.1002/anie.200802908,,2008,http://dx.doi.org/10.1002/anie.200802908,3,,,,Structural Chemistry,Yes,96,
10007850,University of Bath,B,8,Chemistry, ,,,D,Precursor transformation during molecular oxidation catalysis with organometallic iridium complexes,,,Journal of the American Chemical Society,135,29,10837,,,0002-7863,10.1021/ja4048762,,2013,http://dx.doi.org/10.1021/ja4048762,7,,,,Sustainable Chemical Technologies,Yes,4,
10007850,University of Bath,B,8,Chemistry, ,,,D,Probing carboxylate Gibbs transfer energies via liquid|liquid transfer at triple phase boundary electrodes: ion-transfer voltammetry versus COSMO-RS predictions,,,Physical Chemistry Chemical Physics,10,26,3925,,,1463-9076,10.1039/b803582b,,2008,http://dx.doi.org/10.1039/b803582b,4,,,,Sensing & Healthcare,Yes,26,
10007850,University of Bath,B,8,Chemistry, ,,,D,Probing synergy between two catalytic strategies in the glycoside hydrolase O-GlcNAcase using multiple linear free energy relationships,,,Journal of the American Chemical Society,131,37,13415,,,0002-7863,10.1021/ja904506u,,2009,http://dx.doi.org/10.1021/ja904506u,3,,,,Catalysis & Chemical Transformations,Yes,13,
10007850,University of Bath,B,8,Chemistry, ,,,D,Proton-driven switching between receptors for C60 and C70,,,Angewandte Chemie-International Edition,50,25,5725,,,1433-7851,10.1002/anie.201100806,,2011,http://dx.doi.org/10.1002/anie.201100806,3,,,,Sensing & Healthcare,Yes,8,
