Outputs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UKPRN,Institution,MainPanel,uoaId,UnitOfAssessment,msubId,MultipleSubmission,JointSubmission,OutputTypeId,Title,Place,Publisher,VolumeTitle,Volume,Issue,FirstPage,ArticleNumber,ISBN,ISSN,DOI,PatentNumber,Year,URL,NumberOfAdditionalAuthors,IsForeignLanguageOutput,IsInterdisciplinary,ProposeDoubleWeighting,ResearchGroup,CitationsApplicable,CitedByCount,CrossReferToUoa
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Institution code (UKPRN),Institution name,Main panel,Unit of assessment number,Unit of assessment name,Multiple submission letter,Multiple submission name,Joint submission,Output type,Title,Place,Publisher,Volume title,Volume,Issue,First page,Article number,ISBN,ISSN,DOI,Patent number,Year,URL,Number of additional authors,Non-english,Interdisciplinary,Proposed double-weighted,Research group,Citations applicable,Citation count,Cross- referral requested
10007788,University of Cambridge,B,9,Physics, ,,,D,Mechanism for domain wall pinning and potential landscape modification by artificially patterned traps in ferromagnetic nanowires,,,Physical Review B: Condensed Matter and Materials Physics,79,21,,214405,,1550-235X,10.1103/PhysRevB.79.214405,,2009,,6,,,,,Yes,25,
10007788,University of Cambridge,B,9,Physics, ,,,D,Mechanosensitivity of astrocytes on optimized polyacrylamide gels analyzed by quantitative morphometry,,,J PHYS-CONDENS MAT,22,19,194114,194114,,0953-8984,10.1088/0953-8984/22/19/194114,,2010,,6,,,,,Yes,23,
10007788,University of Cambridge,B,9,Physics, ,,,D,Metal-insulator quantum critical point beneath the high Tc superconducting dome.,,,Proc Natl Acad Sci U S A,107,14,6175,,,1091-6490,10.1073/pnas.0913711107,,2010,,7,,,,,Yes,43,
10007788,University of Cambridge,B,9,Physics, ,,,D,Microfluidic Assembly of Magnetic Hydrogel Particles with Uniformly Anisotropic Structure,,,ADV MATER,21,31,3201,,,0935-9648,10.1002/adma.200900499,,2009,,4,,,,,Yes,64,
10007788,University of Cambridge,B,9,Physics, ,,,D,Microwave observations of spinning dust emission in NGC 6946 star,,,MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY,406,1,L45,,,0035-8711,10.1111/j.1745-3933.2010.00878.x,,2010,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000279766800010&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=940c5db9f6a527ba8e12659dac275555,19,,,,,Yes,14,
10007788,University of Cambridge,B,9,Physics, ,,,D,Microwave stabilization of edge transport and zero-resistance states,,,Phys. Rev. B,80,24,241308,,,1550-235X,10.1103/PhysRevB.80.241308,,2009,http://dx.doi.org/10.1103/PhysRevB.80.241308,1,,,,,Yes,25,
10007788,University of Cambridge,B,9,Physics, ,,,D,Mimicking the colourful wing scale structure of the Papilio blumei butterfly.,,,Nat Nanotechnol,5,7,511,,,1748-3395,10.1038/nnano.2010.101,,2010,,7,,,,,Yes,66,
10007788,University of Cambridge,B,9,Physics, ,,,D,Minimizing the Effects of Polarization Crosstalk on the Imaging Fidelity of an Optical Interferometer,,,PUBLICATIONS OF THE ASTRONOMICAL SOCIETY OF THE PACIFIC,121,875,45,,,0004-6280,10.1086/597127,,2009,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000263152600006&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=940c5db9f6a527ba8e12659dac275555,2,,,,,Yes,0,
10007788,University of Cambridge,B,9,Physics, ,,,D,Modeling the intensity and polarization response of planar bolometric detectors.,,,J Opt Soc Am A Opt Image Sci Vis,27,5,1219,,,1520-8532,10.1364/JOSAA.27.001219,,2010,,4,,,,,Yes,4,
10007788,University of Cambridge,B,9,Physics, ,,,D,Molecular dynamics simulations of the diffusion of benzene sub-monolayer films on graphite basal plane surfaces,,,CARBON,47,11,2627,,,0008-6223,10.1016/j.carbon.2009.05.018,,2009,,5,,,,,Yes,16,
10007788,University of Cambridge,B,9,Physics, ,,,D,Molecular gas in z ? 6 quasar host galaxies,,,Astrophysical Journal Letters,714,1,699,,,2041-8205,10.1088/0004-637X/714/1/699,,2010,,10,,,,,Yes,67,
10007788,University of Cambridge,B,9,Physics, ,,,D,Morphological study of nanoparticle-polymer solar cells using high-angle annular dark-field electron tomography.,,,Nano Lett,11,2,904,,,1530-6992,10.1021/nl104436j,,2011,,4,,,,,Yes,28,
10007788,University of Cambridge,B,9,Physics, ,,,D,Mouse Germ Line Stem Cells Undergo Rapid and Stochastic Turnover,,,CELL STEM CELL,7,2,214,,,1934-5909,10.1016/j.stem.2010.05.017,,2010,,4,,,,,Yes,60,
10007788,University of Cambridge,B,9,Physics, ,,,D,Moving mesh cosmology: the hydrodynamics of galaxy formation,,,MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY,424,4,2999,,,0035-8711,10.1111/j.1365-2966.2012.21466.x,,2012,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000307385100049&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=940c5db9f6a527ba8e12659dac275555,4,,,,,Yes,21,
10007788,University of Cambridge,B,9,Physics, ,,,D,Multimodal nested sampling: an efficient and robust alternative to Markov Chain Monte Carlo methods for astronomical data analyses,,,MON NOT R ASTRON SOC,384,2,449,,,0035-8711,10.1111/j.1365-2966.2007.12353.x,,2008,,1,,,,,Yes,151,
10007788,University of Cambridge,B,9,Physics, ,,,D,MultiNest: an efficient and robust Bayesian inference tool for cosmology and particle physics,,,MON NOT R ASTRON SOC,398,4,1601,,,0035-8711,10.1111/j.1365-2966.2009.14548.x,,2009,,2,,,,,Yes,165,
10007788,University of Cambridge,B,9,Physics, ,,,D,"Multiwavelength constraints on the cosmic star formation history from spectroscopy: The rest-frame ultraviolet, H alpha, and infrared luminosity functions at redshifts 1.9 less than or similar to z less than or similar to 3.4",,,ASTROPHYSICAL JOURNAL SUPPLEMENT SERIES,175,1,48,,,0067-0049,10.1086/521105,,2008,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000256295600003&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=940c5db9f6a527ba8e12659dac275555,6,,,,,Yes,208,
10007788,University of Cambridge,B,9,Physics, ,,,D,Nanoscale Phase Separation of P3HT PCBM Thick Films As Measured by Small-Angle X-ray Scattering,,,MACROMOLECULES,44,16,6503,,,0024-9297,10.1021/ma2007706,,2011,,6,,,,,Yes,19,
10007788,University of Cambridge,B,9,Physics, ,,,D,Nanostructured Calcite Single Crystals with Gyroid Morphologies,,,ADV MATER,21,38-39,3928,,,0935-9648,10.1002/adma.200900615,,2009,,6,,,,,Yes,35,
10007788,University of Cambridge,B,9,Physics, ,,,D,Narrow-band absorption-enhanced quantum dot/J-aggregate conjugates.,,,J Am Chem Soc,131,28,9624,,,1520-5126,10.1021/ja902813q,,2009,,4,,,,,Yes,16,
10007788,University of Cambridge,B,9,Physics, ,,,D,Near- and far-field scattering from arbitrary three-dimensional aggregates of coated spheres using parallel computing,,,PHYS REV E,83,2,,026701,,1539-3755,10.1103/PhysRevE.83.026701,,2011,,2,,,,,Yes,14,
10007788,University of Cambridge,B,9,Physics, ,,,D,Near-Field Interaction between Domain Walls in Adjacent Permalloy Nanowires,,,PHYSICAL REVIEW LETTERS,103,7,,ARTN 077206,,0031-9007,10.1103/PhysRevLett.103.077206,,2009,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000269063300065&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=940c5db9f6a527ba8e12659dac275555,7,,,,,Yes,30,
10007788,University of Cambridge,B,9,Physics, ,,,D,Near-infrared cross-dispersed spectroscopy of brown dwarf candidates in the Upper Sco association,,,MON NOT R ASTRON SOC,383,4,1385,,,0035-8711,10.1111/j.1365-2966.2007.12676.x,,2008,,3,,,,,Yes,60,
10007788,University of Cambridge,B,9,Physics, ,,,D,New measurement of the K-+/- -> pi(+/-)mu(+)mu(-) decay,,,PHYSICS LETTERS B,697,2,107,,,0370-2693,10.1016/j.physletb.2011.01.042,,2011,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000288184800003&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=940c5db9f6a527ba8e12659dac275555,121,,,,,Yes,14,
10007788,University of Cambridge,B,9,Physics, ,,,D,Noise in solid-state nanopores.,,,Proc Natl Acad Sci U S A,105,2,417,,,1091-6490,10.1073/pnas.0705349105,,2008,,3,,,,,Yes,68,
10007788,University of Cambridge,B,9,Physics, ,,,D,Nonadiabatic phonons within the doped graphene layers of XC6 compounds,,,PHYSICAL REVIEW B,81,4,,ARTN 045405,,1098-0121,10.1103/PhysRevB.81.045405,,2010,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000274002500087&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=940c5db9f6a527ba8e12659dac275555,3,,,,,Yes,9,
10007788,University of Cambridge,B,9,Physics, ,,,D,Nonlinear dynamics of optical absorption of intense beams,,,PHYS REV A,78,1,,013823,,1050-2947,10.1103/PhysRevA.78.013823,,2008,,2,,,,,Yes,14,
10007788,University of Cambridge,B,9,Physics, ,,,D,Nuclear architecture of rod photoreceptor cells adapts to vision in mammalian evolution.,,,Cell,137,2,356,,,1097-4172,10.1016/j.cell.2009.01.052,,2009,,7,,,,,Yes,154,
10007788,University of Cambridge,B,9,Physics, ,,,D,Nuclear spin coherence in a quantum wire,,,PHYS REV B,80,11,,115326,,1098-0121,10.1103/PhysRevB.80.115326,,2009,,5,,,,,Yes,6,
10007788,University of Cambridge,B,9,Physics, ,,,D,Observable properties of orbits in exact bumpy spacetimes,,,PHYS REV D,77,2,,024035,,1550-7998,10.1103/PhysRevD.77.024035,,2008,,2,,,,,Yes,47,
10007788,University of Cambridge,B,9,Physics, ,,,D,Observation of a new particle in the search for the Standard Model Higgs boson with the ATLAS detector at the LHC,,,PHYSICS LETTERS B,716,1,1,,,0370-2693,10.1016/j.physletb.2012.08.020,,2012,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000309621400001&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=940c5db9f6a527ba8e12659dac275555,2932,,,,,Yes,695,
10007788,University of Cambridge,B,9,Physics, ,,,D,Observation of a pairing pseudogap in a two-dimensional Fermi gas.,,,Nature,480,7375,75,,,1476-4687,10.1038/nature10627,,2011,,4,,,,,Yes,37,
10007788,University of Cambridge,B,9,Physics, ,,,D,Observation of shell effects in superconducting nanoparticles of Sn.,,,Nat Mater,9,7,550,,,1476-1122,10.1038/nmat2768,,2010,,6,,,,,Yes,35,
10007788,University of Cambridge,B,9,Physics, ,,,D,Observation of spin-dependent quantum jumps via quantum dot resonance fluorescence.,,,Nature,467,7313,297,,,1476-4687,10.1038/nature09359,,2010,,6,,,,,Yes,40,
10007788,University of Cambridge,B,9,Physics, ,,,D,Observation of uncorrelated microscopic motion in a strongly interacting adsorbate system.,,,J Am Chem Soc,130,21,6789,,,1520-5126,10.1021/ja800118x,,2008,,7,,,,,Yes,13,
10007788,University of Cambridge,B,9,Physics, ,,,D,Observed properties of FRII quasars and radio galaxies at z < 1.0,,,MON NOT R ASTRON SOC,390,2,595,,,0035-8711,10.1111/j.1365-2966.2008.13534.x,,2008,,2,,,,,Yes,22,
10007788,University of Cambridge,B,9,Physics, ,,,D,Observing Gravitational Waves from the First Generation of Black Holes,,,\apjl,698,2,L129-L13,,,1538-4357,10.1088/0004-637X/698/2/L129,,2009,,3,,,,,Yes,16,
10007788,University of Cambridge,B,9,Physics, ,,,D,Omnidirectional absorption in nanostructured metal surfaces,,,NAT PHOTONICS,2,5,299,,,1749-4885,10.1038/nphoton.2008.76,,2008,,6,,,,,Yes,127,
10007788,University of Cambridge,B,9,Physics, ,,,D,On the theory of disc photoevaporation,,,MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY,422,3,1880,,,0035-8711,10.1111/j.1365-2966.2011.20337.x,,2012,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000303858400004&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=940c5db9f6a527ba8e12659dac275555,2,,,,,Yes,22,
10007788,University of Cambridge,B,9,Physics, ,,,D,On-chip characterization of low-noise microstrip-coupled transition edge sensors,,,J APPL PHYS,105,8,084509,084509,,0021-8979,10.1063/1.3097779,,2009,,5,,,,,Yes,4,
10007788,University of Cambridge,B,9,Physics, ,,,D,On-demand single-electron transfer between distant quantum dots.,,,Nature,477,7365,439,,,1476-4687,10.1038/nature10444,,2011,,7,,,,,Yes,35,
10007788,University of Cambridge,B,9,Physics, ,,,D,Optical Flux Lattices for Ultracold Atomic Gases,,,PHYS REV LETT,106,17,,175301,,0031-9007,10.1103/PhysRevLett.106.175301,,2011,,0,,,,,Yes,61,
10007788,University of Cambridge,B,9,Physics, ,,,D,Optical Trapping at Gigapascal Pressures,,,PHYSICAL REVIEW LETTERS,110,9,,ARTN 095902,,0031-9007,10.1103/PhysRevLett.110.095902,,2013,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000315488300010&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=940c5db9f6a527ba8e12659dac275555,4,,,,,Yes,1,
10007788,University of Cambridge,B,9,Physics, ,,,D,Optimizing diffusive transport through a synthetic membrane channel.,,,Adv Mater,25,6,844,,,1521-4095,10.1002/adma.201203500,,2013,http://www.ncbi.nlm.nih.gov/pubmed/23161732,2,,,,,Yes,2,
10007788,University of Cambridge,B,9,Physics, ,,,D,Oral cancer diagnosis by mechanical phenotyping.,,,Cancer Res,69,5,1728,,,1538-7445,10.1158/0008-5472.CAN-08-4073,,2009,,5,,,,,Yes,64,
10007788,University of Cambridge,B,9,Physics, ,,,D,Order Parameter Statistics in the Critical Quantum Ising Chain,,,Physical Review Letters,100,16,not appl,not applicable,,0031-9007,10.1103/PhysRevLett.100.165706,,2008,,1,,,,,Yes,9,
10007788,University of Cambridge,B,9,Physics, ,,,D,Origin of the electrophoretic force on DNA in solid-state nanopores,,,NAT PHYS,5,5,347,,,1745-2473,10.1038/NPHYS1230,,2009,,4,,,,,Yes,128,
10007788,University of Cambridge,B,9,Physics, ,,,D,Oscillating gene expression determines competence for periodic Arabidopsis root branching.,,,Science,329,5997,1306,,,1095-9203,10.1126/science.1191937,,2010,,5,,,,,Yes,100,
10007788,University of Cambridge,B,9,Physics, ,,,D,Oscillons after Inflation,,,PHYSICAL REVIEW LETTERS,108,24,,ARTN 241302,,0031-9007,10.1103/PhysRevLett.108.241302,,2012,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000305258100003&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=940c5db9f6a527ba8e12659dac275555,4,,,,,Yes,9,
10007788,University of Cambridge,B,9,Physics, ,,,D,Paired composite-fermion wave functions,,,PHYS REV B,77,7,,075319,,1098-0121,10.1103/PhysRevB.77.075319,,2008,,1,,,,,Yes,44,
10007788,University of Cambridge,B,9,Physics, ,,,D,PAndAS' PROGENY: EXTENDING THE M31 DWARF GALAXY CABAL,,,ASTROPHYS J,732,2,76,76,,0004-637X,10.1088/0004-637X/732/2/76,,2011,,10,,,,,Yes,32,
10007788,University of Cambridge,B,9,Physics, ,,,D,Parallaxes and proper motions for 20 open clusters as based on the new Hipparcos catalogue,,,ASTRON ASTROPHYS,497,1,209,,,0004-6361,10.1051/0004-6361/200811382,,2009,,0,,,,,Yes,74,
10007788,University of Cambridge,B,9,Physics, ,,,D,Parallel sub-micrometre channels with different dimensions for laser scattering detection.,,,Lab Chip,11,19,3365,,,1473-0189,10.1039/c1lc20399a,,2011,,4,,,,,Yes,6,
10007788,University of Cambridge,B,9,Physics, ,,,D,Particle flow calorimetry and the PandoraPFA algorithm,,,NUCL INSTRUM METH A,611,1,25,,,0168-9002,10.1016/j.nima.2009.09.009,,2009,,0,,,,,Yes,74,
10007788,University of Cambridge,B,9,Physics, ,,,D,PathGrid: a service-orientated architecture for microscopy image analysis.,,,Philos Transact A Math Phys Eng Sci,368,1925,3937,,,1364-503X,10.1098/rsta.2010.0158,,2010,,9,,Yes,,,Yes,3,
10007788,University of Cambridge,B,9,Physics, ,,,D,Pathways to massive black holes and compact star clusters in pre-galactic dark matter haloes with virial temperatures greater than or similar to 10 000 K,,,MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY,396,1,343,,,0035-8711,10.1111/j.1365-2966.2009.14579.x,,2009,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000266610000045&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=940c5db9f6a527ba8e12659dac275555,1,,,,,Yes,46,
10007788,University of Cambridge,B,9,Physics, ,,,D,Patterning of Crystalline Organic Materials by Electro-hydrodynamic Lithography.,,,Small,8,16,2595,,,1613-6829,10.1002/smll.201200194,,2012,,3,,,,,Yes,1,
10007788,University of Cambridge,B,9,Physics, ,,,D,Pauli spin blockade in carbon nanotube double quantum dots,,,PHYS REV B,77,24,,245439,,1098-0121,10.1103/PhysRevB.77.245439,,2008,,10,,,,,Yes,19,
10007788,University of Cambridge,B,9,Physics, ,,,U,"Percent level precision physics at the Tevatron: first genuine NNLO QCD
  corrections to q qbar -> t tbar + X",,Phys. Rev. Lett.,,,,,,,,,,2012,http://dx.doi.org/10.1103/PhysRevLett.109.132001,2,,,,,,,
10007788,University of Cambridge,B,9,Physics, ,,,D,Performance of the ATLAS detector using first collision data,,,Journal of High Energy Physics,2010,56,not appl,not applicable,,1126-6708,10.1007/JHEP09(2010)056,,2010,,3184,,,,,Yes,2,
10007788,University of Cambridge,B,9,Physics, ,,,D,Performance of the LHCb RICH detector at the LHC,,,EUROPEAN PHYSICAL JOURNAL C,73,5,,ARTN 2431,,1434-6044,10.1140/epjc/s10052-013-2431-9,,2013,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000319518900018&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=940c5db9f6a527ba8e12659dac275555,97,,,,,Yes,23,
10007788,University of Cambridge,B,9,Physics, ,,,D,Performance of the LHCb RICH photo-detectors and readout in a system test using charged particles from a 25 ns-structured beam,,,NUCL INSTRUM METH A,603,3,287,,,0168-9002,10.1016/j.nima.2009.02.011,,2009,,40,,,,,Yes,3,
10007788,University of Cambridge,B,9,Physics, ,,,D,Persistence and Eventual Demise of Oxygen Molecules at Terapascal Pressures,,,PHYS REV LETT,108,4,,045503,,0031-9007,10.1103/PhysRevLett.108.045503,,2012,,4,,,,,Yes,10,
10007788,University of Cambridge,B,9,Physics, ,,,D,Phase correction for ALMA with 183 GHz water vapour radiometers,,,ASTRONOMY & ASTROPHYSICS,552,,A104,ARTN A104,,0004-6361,10.1051/0004-6361/201220987,,2013,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000317912000103&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=940c5db9f6a527ba8e12659dac275555,4,,,,,Yes,0,
10007788,University of Cambridge,B,9,Physics, ,,,D,Phase Diagram of the Low-Density Two-Dimensional Homogeneous Electron Gas,,,PHYSICAL REVIEW LETTERS,102,12,,ARTN 126402,,0031-9007,10.1103/PhysRevLett.102.126402,,2009,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000264632100045&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=940c5db9f6a527ba8e12659dac275555,1,,,,,Yes,19,
10007788,University of Cambridge,B,9,Physics, ,,,D,Phase-locking of a 2.7-THz quantum cascade laser to a mode-locked erbium-doped fibre laser,,,NAT PHOTONICS,4,9,636,,,1749-4885,10.1038/NPHOTON.2010.125,,2010,,8,,,,,Yes,56,
10007788,University of Cambridge,B,9,Physics, ,,,D,Phenomenology of production and decay of spinning extra-dimensional black holes at hadron colliders,,,J HIGH ENERGY PHYS,2009,10,014,014,,1126-6708,10.1088/1126-6708/2009/10/014,,2009,,6,,,,,Yes,17,
10007788,University of Cambridge,B,9,Physics, ,,,D,Photoinduced inverse spin-Hall effect: Conversion of light-polarization information into electric voltage,,,APPL PHYS LETT,96,8,082502,082502,,0003-6951,10.1063/1.3327809,,2010,,5,,,,,Yes,15,
10007788,University of Cambridge,B,9,Physics, ,,,D,Photo-oxidative enhancement of polymeric molecular sieve membranes.,,,Nat Commun,4,,1918,,,2041-1723,10.1038/ncomms2942,,2013,http://www.ncbi.nlm.nih.gov/pubmed/23715277,8,,,,,Yes,0,
10007788,University of Cambridge,B,9,Physics, ,,,D,Physics and Applications of Bismuth Ferrite,,,ADV MATER,21,24,2463,,,0935-9648,10.1002/adma.200802849,,2009,,1,,,,,Yes,730,
10007788,University of Cambridge,B,9,Physics, ,,,U,Planck 2013 results. I. Overview of products and scientific results,,Astronomy & Astrophysics,,,,,,,,,,2013,http://arxiv.org/abs/1303.5062v1,276,,,,,,,
10007788,University of Cambridge,B,9,Physics, ,,,U,Planck 2013 results. VI. High Frequency Instrument data processing,,Astronomy & Astrophysics,,,,,,,,,,2013,http://arxiv.org/abs/1303.5067v2,237,,,,,,,
10007788,University of Cambridge,B,9,Physics, ,,,U,Planck 2013 results. XII. Component separation,,Astronomy & Astrophysics,,,,,,,,,,2013,http://arxiv.org/abs/1303.5072v1,254,,,,,,,
10007788,University of Cambridge,B,9,Physics, ,,,U,Planck 2013 results. XIII. Galactic CO emission,,Astronomy and Astrophysics,,,,,,,,,,2013,http://arxiv.org/abs/1303.5073v2,240,,,,,,,
10007788,University of Cambridge,B,9,Physics, ,,,U,Planck 2013 results. XIV. Zodiacal emission,,ArXiv,,,,,,,,,,2013,http://arxiv.org/abs/1303.5074v1,230,,,,,,,
10007788,University of Cambridge,B,9,Physics, ,,,U,Planck 2013 results. XV. CMB power spectra and likelihood,,Astronomy & Astrophysics,,,,,,,,,,2013,http://arxiv.org/abs/1303.5075v2,259,,,,,,,
10007788,University of Cambridge,B,9,Physics, ,,,U,Planck 2013 results. XVI. Cosmological parameters,,Astronomy & Astrophysics,,,,,,,,,,2013,http://arxiv.org/abs/1303.5076v1,261,,,,,,,
10007788,University of Cambridge,B,9,Physics, ,,,D,Planck 2013 results. XX. Cosmology from Sunyaev-Zeldovich cluster counts,,,Astronomy & Astrophysics,n/a,n/a,n/a,n/a,,0004-6361,,,2013,http://arxiv.org/abs/1303.5080v1,254,,,,,Yes,,
10007788,University of Cambridge,B,9,Physics, ,,,U,Planck 2013 results. XXII. Constraints on inflation,,Astronomy and Astrophysics,,,,,,,,,,2013,http://arxiv.org/abs/1303.5082v1,238,,,,,,,
10007788,University of Cambridge,B,9,Physics, ,,,U,Planck 2013 results. XXIX. Planck catalogue of Sunyaev-Zeldovich sources,,Astronomy and Astrophysics,,,,,,,,,,2013,http://arxiv.org/abs/1303.5089v1,269,,,,,,,
10007788,University of Cambridge,B,9,Physics, ,,,U,"Planck 2013 results. XXVI. Background geometry and topology of the
  Universe",,Astronomy & Astrophysics,,,,,,,,,,2013,http://arxiv.org/abs/1303.5086v1,225,,,,,,,
10007788,University of Cambridge,B,9,Physics, ,,,U,Planck 2013 results. XXVIII. The Planck Catalogue of Compact Sources,,Astronomy and Astrophysics,,,,,,,,,,2013,http://arxiv.org/abs/1303.5088v1,236,,,,,,,
10007788,University of Cambridge,B,9,Physics, ,,,D,"Planck Early Results XXIV: Dust in the diffuse interstellar medium and
  the Galactic halo",,,Astronomy & Astrophysics,536,,A24,,,1432-0746,10.1051/0004-6361/201116485,,2011,http://arxiv.org/abs/1101.2036v2,207,,,,,Yes,3,
10007788,University of Cambridge,B,9,Physics, ,,,D,Planck Early Results. VII. The Early Release Compact Source Catalog,,,Astronomy & Astrophysics,536,,A7,,,1432-0746,10.1051/0004-6361/201116474,,2011,http://dx.doi.org/10.1051/0004-6361/201116474,230,,,,,Yes,61,
10007788,University of Cambridge,B,9,Physics, ,,,D,Planck early results. VIII. The all-sky early Sunyaev-Zeldovich cluster sample,,,ASTRON ASTROPHYS,536,,A8,A8,,0004-6361,10.1051/0004-6361/201116459,,2011,,237,,,,,Yes,40,
10007788,University of Cambridge,B,9,Physics, ,,,D,Planck intermediate results II. Comparison of Sunyaev-Zeldovich measurements from Planck and from the Arcminute Microkelvin Imager for 11 galaxy clusters,,,ASTRONOMY & ASTROPHYSICS,550,,A128,ARTN A128,,0004-6361,10.1051/0004-6361/201219361,,2013,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000314879700128&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=940c5db9f6a527ba8e12659dac275555,205,,,,,Yes,0,
10007788,University of Cambridge,B,9,Physics, ,,,D,"Planck Intermediate Results. IV. The XMM-Newton validation programme for
  new Planck galaxy clusters",,,Astronomy & Astrophysics,550,,A130,,,1432-0746,10.1051/0004-6361/201219519,,2012,http://arxiv.org/abs/1205.3376v3,193,,,,,Yes,0,
10007788,University of Cambridge,B,9,Physics, ,,,U,"Planck intermediate results. XII: Diffuse Galactic components in the
  Gould Belt System",,Astronomy & Astrophysics,,,,,,,,,,2013,http://arxiv.org/abs/1301.5839v2,181,,,,,,,
10007788,University of Cambridge,B,9,Physics, ,,,D,Population Inversion in a Single InGaAs Quantum Dot Using the Method of Adiabatic Rapid Passage,,,PHYSICAL REVIEW LETTERS,106,6,,ARTN 067401,,0031-9007,10.1103/PhysRevLett.106.067401,,2011,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000287079100006&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=940c5db9f6a527ba8e12659dac275555,8,,,,,Yes,24,
10007788,University of Cambridge,B,9,Physics, ,,,D,Population inversion in quantum dot ensembles via adiabatic rapid passage,,,PHYS REV B,81,19,,195306,,1098-0121,10.1103/PhysRevB.81.195306,,2010,,2,,,,,Yes,14,
10007788,University of Cambridge,B,9,Physics, ,,,D,Possible effect of collective modes in zero magnetic field transport in an electron-hole bilayer,,,PHYS REV B,80,12,,125323,,1098-0121,10.1103/PhysRevB.80.125323,,2009,,6,,,,,Yes,5,
10007788,University of Cambridge,B,9,Physics, ,,,D,Possible evidence for an inverted temperature-density relation in the intergalactic medium from the flux distribution of the Ly? forest,,,Monthly Notices of the Royal Astronomical Society,386,2,1131,,,0035-8711,10.1111/j.1365-2966.2008.13114.x,,2008,,4,,,,,Yes,51,
