Outputs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UKPRN,Institution,MainPanel,uoaId,UnitOfAssessment,msubId,MultipleSubmission,JointSubmission,OutputTypeId,Title,Place,Publisher,VolumeTitle,Volume,Issue,FirstPage,ArticleNumber,ISBN,ISSN,DOI,PatentNumber,Year,URL,NumberOfAdditionalAuthors,IsForeignLanguageOutput,IsInterdisciplinary,ProposeDoubleWeighting,ResearchGroup,CitationsApplicable,CitedByCount,CrossReferToUoa
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Institution code (UKPRN),Institution name,Main panel,Unit of assessment number,Unit of assessment name,Multiple submission letter,Multiple submission name,Joint submission,Output type,Title,Place,Publisher,Volume title,Volume,Issue,First page,Article number,ISBN,ISSN,DOI,Patent number,Year,URL,Number of additional authors,Non-english,Interdisciplinary,Proposed double-weighted,Research group,Citations applicable,Citation count,Cross- referral requested
10003270,Imperial College London,B,15,General Engineering, ,,,D,The attachments of the anteromedial and posterolateral fibre bundles of the anterior cruciate ligament. Part 2: femoral attachment.,,,Knee Surgery Sports Traumatology Arthroscopy,16,1,29,,,0942-2056,10.1007/s00167-007-0410-0,,2008,,2,,Yes,,,,,
10003270,Imperial College London,B,15,General Engineering, ,,,D,The effects of lateral meniscal allograft transplantation techniques on tibio-femoral contact pressures.,,,Knee Surgery Sports Traumatology Arthroscopy,16,6,553,,,0942-2056,10.1007/s00167-008-0503-4,,2008,,4,,Yes,,,,,
10003270,Imperial College London,B,15,General Engineering, ,,,D,The emergence of functional microcircuits in visual cortex.,,,Nature,496,7443,96,,,1476-4687,10.1038/nature12015,,2013,,6,,Yes,,,,,
10003270,Imperial College London,B,15,General Engineering, ,,,D,The Ising decoder: reading out the activity of large neural ensembles.,,,Journal of Computational Neuroscience,32,1,101,,,1573-6873,10.1007/s10827-011-0342-z,,2012,,1,,Yes,,,,,
10003270,Imperial College London,B,15,General Engineering, ,,,D,The manipulative complexity of Lower Paleolithic stone toolmaking.,,,PLOS One,5,11,e13718,,,1932-6203,10.1371/journal.pone.0013718,,2010,,3,,Yes,,,,,
10003270,Imperial College London,B,15,General Engineering, ,,,D,The mechanism of increasing outflow facility by rho-kinase inhibition with Y-27632 in bovine eyes.,,,Experimental Eye Research,86,2,271,,,0014-4835,10.1016/j.exer.2007.10.018,,2008,,4,,Yes,,,,,
10003270,Imperial College London,B,15,General Engineering, ,,,D,The synaptic representation of sound source location in auditory cortex.,,,Journal of Neuroscience,29,45,14127,,,1529-2401,10.1523/JNEUROSCI.2061-09.2009,,2009,,3,,Yes,,,,,
10003270,Imperial College London,B,15,General Engineering, ,,,D,Tonic inhibition enhances fidelity of sensory information transmission in the cerebellar cortex.,,,Journal of Neuroscience,32,32,11132,,,1529-2401,10.1523/JNEUROSCI.0460-12.2012,,2012,,4,,Yes,,,,,
10003270,Imperial College London,B,15,General Engineering, ,,,D,Transplantation of human fetal blood stem cells in the osteogenesis imperfecta mouse leads to improvement in multiscale tissue properties.,,,Blood,117,3,1053,,,1528-0020,10.1182/blood-2010-05-287565,,2011,,11,,Yes,,,,,
10003270,Imperial College London,B,15,General Engineering, ,,,D,Ultra-low-cost 3D gaze estimation: an intuitive high information throughput compliment to direct brain-machine interfaces.,,,Journal of Neural Engineering,9,4,046016,,,1741-2552,10.1088/1741-2560/9/4/046016,,2012,,1,,Yes,,,,,
10003270,Imperial College London,B,15,General Engineering, ,,,D,Ultra-rapid activation of TRPV4 ion channels by mechanical forces applied to cell surface beta1 integrins.,,,Integrative Biology,2,9,435,,,1757-9708,10.1039/c0ib00034e,,2010,,5,,Yes,,,,,
10003270,Imperial College London,B,15,General Engineering, ,,,D,Unsteady flows in pipes with finite curvature,,,Journal of Fluid Mechanics,600,,133,,,0022-1120,10.1017/S002211200800030X,,2008,,1,,Yes,,,,,
10003270,Imperial College London,B,15,General Engineering, ,,,D,Wearable and Implantable Sensors: The Patient's Perspective,,,Sensors,12,12,16695,,,1424-8220,10.3390/s121216695,,2012,,2,,Yes,,,,,
10003270,Imperial College London,B,15,General Engineering, ,,,D,Web-Based Multilayer Viewing Interface for Knee Cartilage,,,IEEE Transactions on Information Technology in Biomedicine,13,4,546,,,1089-7771,10.1109/TITB.2008.2007667,,2009,,2,,Yes,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,A chemokine self-presentation mechanism involving formation of endothelial surface microstructures.,,,J Immunol,190,4,1725,,,1550-6606,10.4049/jimmunol.1200867,,2013,http://www.ncbi.nlm.nih.gov/pubmed/23325889,5,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,A mathematical model of cartilage regeneration after cell therapy.,,,J Theor Biol,289,,136,,,1095-8541,10.1016/j.jtbi.2011.08.007,,2011,,3,,Yes,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,A multiplexed quantitative proteomics approach for investigating protein expression in the developing central nervous system.,,,J Neurosci Methods,191,1,75,,,1872-678X,10.1016/j.jneumeth.2010.06.009,,2010,http://www.ncbi.nlm.nih.gov/pubmed/20558204,2,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,A musculoskeletal model of the upper extremity for use in the development of neuroprosthetic systems.,,,J Biomech,41,8,1714,,,0021-9290,10.1016/j.jbiomech.2008.03.001,,2008,http://www.ncbi.nlm.nih.gov/pubmed/18420213,3,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,"A novel technology and stereotactic accessory for implanting engineered tissues, cells, and scaffold materials into the brain.",,,Tissue Eng Part C Methods,16,3,469,,,1937-3392,10.1089/ten.TEC.2009.0192,,2010,http://www.ncbi.nlm.nih.gov/pubmed/19686054,3,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,A numerical model of heterogeneous surface strains in polymer scaffolds.,,,J Biomech,41,6,1374,,,0021-9290,10.1016/j.jbiomech.2008.01.018,,2008,http://www.ncbi.nlm.nih.gov/pubmed/18353333,1,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,A primary hydrogen-deuterium isotope effect observed at the single-molecule level,,,NATURE CHEMISTRY,2,11,921,,,1755-4330,10.1038/NCHEM.821,,2010,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000283354300010&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=65c2c6c1224a08d1a3198315ff59119e,4,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,"A real-time, 3-D musculoskeletal model for dynamic simulation of arm movements.",,,IEEE Trans Biomed Eng,56,4,941,,,1558-2531,10.1109/TBME.2008.2005946,,2009,http://www.ncbi.nlm.nih.gov/pubmed/19272926,3,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,A role for TRPV1 in agonist-evoked activation of human platelets.,,,J Thromb Haemost,7,2,330,,,1538-7836,10.1111/j.1538-7836.2008.03231.x,,2009,http://www.ncbi.nlm.nih.gov/pubmed/19036069,2,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,A spectroscopic approach to imaging and quantification of cartilage lesions in human knee joints.,,,Phys Med Biol,56,6,1865,,,1361-6560,10.1088/0031-9155/56/6/021,,2011,http://www.ncbi.nlm.nih.gov/pubmed/21364258,3,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,A study of enzymatic activity in cell cultures via the analysis of volatile biomarkers.,,,Analyst,137,20,4677,,,1364-5528,10.1039/c2an35815h,,2012,http://www.ncbi.nlm.nih.gov/pubmed/22930361,3,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,A two-component polymeric optode membrane based on a multifunctional ionic liquid.,,,Analyst,136,2,348,,,1364-5528,10.1039/c0an00770f,,2011,,3,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,A two-site ELISA can quantify upregulation of SMN protein by drugs for spinal muscular atrophy,,,Neurology,71,22,1757,,,1526-632X,10.1212/01.wnl.0000313038.34337.b1,,2008,,,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,A water-soluble temperature nanoprobe based on a multimodal magnetic-luminescent nanocolloid,,,Chemical Communications,48,19,2501,,,1359-7345,10.1039/c2cc17160k,,2012,,4,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Absorption correction based on a three-dimensional model reconstruction from visual images,,,JOURNAL OF APPLIED CRYSTALLOGRAPHY,41,,729,,,0021-8898,10.1107/S0021889808011898,,2008,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000257700100011&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=65c2c6c1224a08d1a3198315ff59119e,4,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Ambient analysis of trace compounds in gaseous media by SIFT-MS,,,ANALYST,136,10,2009,,,0003-2654,10.1039/c1an15082k,,2011,,1,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Ammonia release from heated 'street' cannabis leaf and its potential toxic effects on cannabis users,,,ADDICTION,103,10,1671,,,0965-2140,10.1111/j.1360-0443.2008.02281.x,,2008,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000258969300012&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=65c2c6c1224a08d1a3198315ff59119e,3,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,An Examination of the Influence of Divalent Cationic Dopants on the Bulk and Surface Properties of Ba(NO(3))(2) Associated with Crystallization,,,CRYSTAL GROWTH & DESIGN,9,6,2588,,,1528-7483,10.1021/cg8001674,,2009,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000266708600012&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=65c2c6c1224a08d1a3198315ff59119e,4,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,An investigation of the action of the hamstring muscles during standing using functional electrical stimulation (FES),,,Gait and Posture,28,3,372,,,0966-6362,10.1016/j.gaitpost.2008.05.007,,2008,,0,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Analysis of the Trypanosome Flagellar Proteome Using a Combined Electron Transfer/Collisionally Activated Dissociation Strategy,,,JOURNAL OF THE AMERICAN SOCIETY FOR MASS SPECTROMETRY,20,2,167,,,1044-0305,10.1016/j.jasms.2008.08.014,,2009,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000263004500001&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=65c2c6c1224a08d1a3198315ff59119e,9,,Yes,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,ApoE isoform-specific regulation of regeneration in the peripheral nervous system,,,Human Molecular Genetics,20,12,2406,,,1460-2083,10.1093/hmg/ddr147,,2011,,,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Application of inelastic neutron scattering to studies of CO2 reforming of methane over alumina-supported nickel and gold-doped nickel catalysts,,,PHYSICAL CHEMISTRY CHEMICAL PHYSICS,14,43,15214,,,1463-9076,10.1039/c2cp42745a,,2012,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000310005700057&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=65c2c6c1224a08d1a3198315ff59119e,9,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Ascorbic acid increases the number of dopamine neurons in vitro and in transplants to the 6-OHDA-lesioned rat brain.,,,Cell Transplant,17,7,763,,,0963-6897,10.3727/096368908786516774,,2008,http://www.ncbi.nlm.nih.gov/pubmed/19044203,2,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Bilayer-Mediated Clustering and Functional Interaction of MscL Channels,,,BIOPHYSICAL JOURNAL,100,5,1252,,,0006-3495,10.1016/j.bpj.2011.01.023,,2011,,16,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Biogas as a fuel for solid oxide fuel cells and synthesis gas production: effects of ceria-doping and hydrogen sulfide on the performance of nickel-based anode materials.,,,Dalton Trans,40,20,5494,,,1477-9234,10.1039/c0dt01373k,,2011,http://www.ncbi.nlm.nih.gov/pubmed/21494706,2,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Calcitriol imparts neuroprotection in vitro to midbrain dopaminergic neurons by upregulating GDNF expression.,,,PLoS One,8,4,e62040,,,1932-6203,10.1371/journal.pone.0062040,,2013,http://www.ncbi.nlm.nih.gov/pubmed/23626767,2,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Characterisation of the dissimilatory reduction of Fe(III)-oxyhydroxide at the microbe-mineral interface: the application of STXM-XMCD.,,,Geobiology,10,4,347,,,1472-4669,10.1111/j.1472-4669.2012.00329.x,,2012,http://www.ncbi.nlm.nih.gov/pubmed/22515480,7,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Characterization of highly porous polymeric materials with pore diameters larger than 100 nm by mercury porosimetry and X-ray scattering methods.,,,Langmuir,24,11,5877,,,0743-7463,10.1021/la800197p,,2008,http://www.ncbi.nlm.nih.gov/pubmed/18442280,6,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Chemical and Topographical Effects on Cell Differentiation and Matrix Elasticity in a Corneal Stromal Layer Model,,,ADVANCED FUNCTIONAL MATERIALS,22,17,3641,,,1616-301X,10.1002/adfm.201200655,,2012,,5,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Clinical outcome of autologous chondrocyte implantation is correlated with infrared spectroscopic imaging-derived parameters.,,,Osteoarthritis Cartilage,20,9,988,,,1522-9653,10.1016/j.joca.2012.05.007,,2012,http://www.ncbi.nlm.nih.gov/pubmed/22659601,4,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Collagen turnover in normal and degenerate human intervertebral discs as determined by the racemization of aspartic acid,,,JOURNAL OF BIOLOGICAL CHEMISTRY,283,14,8796,,,0021-9258,10.1074/jbc.M709885200,,2008,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000254465800005&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=65c2c6c1224a08d1a3198315ff59119e,7,,Yes,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,"Combined feedforward and feedback control of a redundant, nonlinear, dynamic musculoskeletal system.",,,Medical & Biological Engineering & Computing,47,,533,5,,1741-0444,10.1007/s11517-009-0479-3,,2009,http://www.ncbi.nlm.nih.gov/pubmed/19343388,2,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Computer modelling of thorium doping in LiCaAlF(6) and LiSrAlF(6): application to the development of solid state optical frequency devices.,,,J Phys Condens Matter,21,32,325403,,,1361-648X,10.1088/0953-8984/21/32/325403,,2009,,4,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Computer modelling of trivalent metal dopants in lithium niobate,,,JOURNAL OF PHYSICS-CONDENSED MATTER,20,3,,ARTN 035201,,0953-8984,10.1088/0953-8984/20/03/035201,,2008,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000252922900011&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=65c2c6c1224a08d1a3198315ff59119e,2,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Continuous neuronal ensemble control of simulated arm reaching by a human with tetraplegia.,,,J Neural Eng,8,3,034003,,,1741-2552,10.1088/1741-2560/8/3/034003,,2011,http://www.ncbi.nlm.nih.gov/pubmed/21543840,9,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Control of polymorphism in NaNbO(3) by hydrothermal synthesis.,,,Chem Commun (Camb),1,,68,,,1359-7345,10.1039/b814601b,,2009,,3,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Controlled cobalt doping of magnetosomes in vivo,,,NATURE NANOTECHNOLOGY,3,3,158,158,,1748-3387,10.1038/nnano.2008.35,,2008,,5,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Controlled differentiation of human bone marrow stromal cells using magnetic nanoparticle technology.,,,Tissue Eng Part A,16,10,3241,,,1937-335X,10.1089/ten.TEA.2009.0638,,2010,,6,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Controlling cell morphology on amino acid-modified cellulose,,,Soft Matter,4,5,1059,,,1744-6848,10.1039/B719706N,,2008,,7,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,"Crystal structure of the tetrameric fibrinogen-like recognition domain of Fibrinogen C
domain containing 1 (FIBCD1)",,,The Journal of Biological Chemistry,n/a,,,n/a,,0021-9258,10.1074/jbc.M113.520577,,2013,,8,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Crystal structures of Limulus SAP-like pentraxin reveal two molecular aggregations.,,,J Mol Biol,386,5,1240,,,1089-8638,10.1016/j.jmb.2009.01.008,,2009,,5,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Cyclic hydrostatic pressure stimulates enhanced bone development in the foetal chick femur in vitro,,,Bone,53,2,468,,,87563282,10.1016/j.bone.2013.01.010,,2013,,,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,"Decreased osteogenesis, increased cell senescence and elevated Dickkopf-1 secretion in human fracture non union stromal cells.",,,Bone,45,4,726,,,1873-2763,10.1016/j.bone.2009.06.015,,2009,http://www.ncbi.nlm.nih.gov/pubmed/19540374,4,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Delivery of short interfering ribonucleic acid-complexed magnetic nanoparticles in an oscillating field occurs via caveolae-mediated endocytosis.,,,PLoS One,7,12,e51350,,,1932-6203,10.1371/journal.pone.0051350,,2012,http://www.ncbi.nlm.nih.gov/pubmed/23236481,2,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Derivation of enhanced potentials for uranium dioxide and the calculation of lattice and intrinsic defect properties,,,JOURNAL OF NUCLEAR MATERIALS,406,,293,,,0022-3115,10.1016/j.jnucmat.2010.08.044,,2010,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000284750400003&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=65c2c6c1224a08d1a3198315ff59119e,1,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Development and validation of a NANOGold immunoassay for the detection of vascular endothelial growth factor (VEGF) in human serum using inductively coupled plasma mass spectrometry.,,,Rapid Commun Mass Spectrom,24,7,927,,,1097-0231,10.1002/rcm.4456,,2010,http://www.ncbi.nlm.nih.gov/pubmed/20196195,4,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Dielectric spectroscopy of normal and malignant human lung cells at ultra-high frequencies.,,,Phys Med Biol,54,8,2341,,,0031-9155,10.1088/0031-9155/54/8/006,,2009,,3,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Direct transplantation of mesenchymal stem cells into the knee joints of Hartley strain guinea pigs with spontaneous osteoarthritis,,,ARTHRITIS RESEARCH & THERAPY,14,1,,ARTN R31,,1478-6354,10.1186/ar3735,,2012,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000304698800045&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=65c2c6c1224a08d1a3198315ff59119e,7,,Yes,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,"Direct, rapid quantitative analyses of BVOCs using SIFT-MS and PTR-MS obviating sample collection",,,TRAC-TRENDS IN ANALYTICAL CHEMISTRY,30,7,945,,,0165-9936,10.1016/j.trac.2011.05.001,,2011,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000294318200013&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=65c2c6c1224a08d1a3198315ff59119e,1,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Disposable solid-contact ion-selective electrodes for environmental monitoring of lead with ppb limit-of-detection,,,Electrochimica Acta,73,,93,,,0013-4686,10.1016/j.electacta.2011.10.089,,2012,,6,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Doppler optical coherence tomography imaging of local fluid flow and shear stress within microporous scaffolds,,,JOURNAL OF BIOMEDICAL OPTICS,14,3,,ARTN 034014,,1083-3668,10.1117/1.3130345,,2009,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000268536300023&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=65c2c6c1224a08d1a3198315ff59119e,6,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Fe3O4-PEI-RITC magnetic nanoparticles with imaging and gene transfer capability: development of a tool for neural cell transplantation therapies.,,,Pharm Res,29,5,1328,,,1573-904X,10.1007/s11095-011-0632-1,,2012,http://www.ncbi.nlm.nih.gov/pubmed/22134779,5,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Full-Thickness Characterization of Plasma Polymerized Hexane Films Irradiated by an Electron Beam,,,Plasma Processes and Polymers,9,1,22,,,16128850,10.1002/ppap.201100067,,2011,,,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Functional results of isolated femoral revision of hip resurfacing arthroplasty.,,,J Bone Joint Surg Am,92,7,1600,,,1535-1386,10.2106/JBJS.I.00698,,2010,,4,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,"GABAergic neurons from mouse embryonic stem cells possess functional properties of striatal neurons in vitro, and develop into striatal neurons in vivo in a mouse model of Huntington's disease.",,,Stem Cell Rev,8,2,513,,,1558-6804,10.1007/s12015-011-9290-2,,2012,http://www.ncbi.nlm.nih.gov/pubmed/21720791,3,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Glenohumeral stability during a hand-positioning task in previously injured shoulders.,,,Med Biol Eng Comput,n/a,,,n/a,,1741-0444,10.1007/s11517-013-1087-9,,2013,http://www.ncbi.nlm.nih.gov/pubmed/23702698,2,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Growth of Mesoporous Silica Nanoparticles Monitored by Time-Resolved Small-Angle Neutron Scattering,,,LANGMUIR,28,9,4425,,,0743-7463,10.1021/la203097x,,2012,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000301038000046&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=65c2c6c1224a08d1a3198315ff59119e,5,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Harnessing the extracellular bacterial production of nanoscale cobalt ferrite with exploitable magnetic properties.,,,ACS Nano,3,7,1922,,,1936-086X,10.1021/nn900293d,,2009,http://www.ncbi.nlm.nih.gov/pubmed/19507866,8,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,High field magnetic resonance microscopy of the human hippocampus in Alzheimer's disease: Quantitative imaging and correlation with iron,,,NEUROIMAGE,59,2,1249,,,1053-8119,10.1016/j.neuroimage.2011.08.019,,2012,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000298210600047&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=65c2c6c1224a08d1a3198315ff59119e,9,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,High-energy electron beam lithography of octadecylphosphonic acid monolayers on aluminum,,,LANGMUIR,24,5,2057,,,0743-7463,10.1021/la701733n,,2008,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000253460200074&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=65c2c6c1224a08d1a3198315ff59119e,3,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Hybrid polyester coating incorporating functionalized mesoporous carriers for the holistic protection of steel surfaces.,,,Adv Mater,23,11,1361,,,1521-4095,10.1002/adma.201003035,,2011,http://www.ncbi.nlm.nih.gov/pubmed/21400596,5,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Identification of different subsets of lung cells using Raman microspectroscopy and whole cell nucleus isolation.,,,Analyst,138,17,5052,,,1364-5528,10.1039/c3an00968h,,2013,http://www.ncbi.nlm.nih.gov/pubmed/23841108,6,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,In vitro and in vivo anticancer activity of a novel nano-sized formulation based on self-assembling polymers against pancreatic cancer,,,Pharmaceutical Research,27,12,2694,,,0724-8741,10.1007/s11095-010-0268-6,,2010,,9,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,In vitro bone growth responds to local mechanical strain in three-dimensional polymer scaffolds,,,Journal of Biomechanics,43,4,733,,,00219290,10.1016/j.jbiomech.2009.10.016,,2010,,,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Intervertebral Disc Cell Death in the Porcine and Human Injured Cervical Spine After Trauma A Histological and Ultrastructural Study,,,SPINE,34,2,131,,,0362-2436,10.1097/BRS.0b013e31818edcd6,,2009,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000263262100005&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=65c2c6c1224a08d1a3198315ff59119e,4,,Yes,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Ionic diffusion and mass discrimination effects in the new generation of short flow tube SIFT-MS instruments,,,INTERNATIONAL JOURNAL OF MASS SPECTROMETRY,281,1-2,15,,,1387-3806,10.1016/j.ijms.2008.11.007,,2009,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000263756000003&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=65c2c6c1224a08d1a3198315ff59119e,2,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Knee laxity after staircase exercise predicts radiographic disease progression in medial compartment knee osteoarthritis.,,,Arthritis Rheum,64,12,3908,,,1529-0131,10.1002/art.34662,,2012,http://www.ncbi.nlm.nih.gov/pubmed/22886496,8,,Yes,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Long-term clinical outcomes following the use of synthetic hydroxyapatite and bone graft in impaction in revision hip arthroplasty.,,,Biomaterials,30,9,1732,,,1878-5905,10.1016/j.biomaterials.2008.12.035,,2009,,3,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Magnetic Nanoparticle Labeling of Astrocytes Derived for Neural Transplantation.,,,Tissue Eng Part C Methods,17,1,89,,,1937-3392,10.1089/ten.TEC.2010.0170,,2010,,4,,,,,,,
10007767,Keele University,B,15,General Engineering, ,,,D,Magnetic nanoparticle-mediated gene transfer to oligodendrocyte precursor cell transplant populations is enhanced by magnetofection strategies.,,,ACS Nano,5,8,6527,,,1936-086X,10.1021/nn2018717,,2011,,3,,,,,,,
