Outputs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UKPRN,Institution,MainPanel,uoaId,UnitOfAssessment,msubId,MultipleSubmission,JointSubmission,OutputTypeId,Title,Place,Publisher,VolumeTitle,Volume,Issue,FirstPage,ArticleNumber,ISBN,ISSN,DOI,PatentNumber,Year,URL,NumberOfAdditionalAuthors,IsForeignLanguageOutput,IsInterdisciplinary,ProposeDoubleWeighting,ResearchGroup,CitationsApplicable,CitedByCount,CrossReferToUoa
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Institution code (UKPRN),Institution name,Main panel,Unit of assessment number,Unit of assessment name,Multiple submission letter,Multiple submission name,Joint submission,Output type,Title,Place,Publisher,Volume title,Volume,Issue,First page,Article number,ISBN,ISSN,DOI,Patent number,Year,URL,Number of additional authors,Non-english,Interdisciplinary,Proposed double-weighted,Research group,Citations applicable,Citation count,Cross- referral requested
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Design Considerations for Tubular Flux-Switching Permanent Magnet Machines,,,IEEE Transactions on Magnetics,44,11,4026,,,00189464,10.1109/TMAG.2008.2002773,,2008,,3,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Design Methodology for a Miniaturized Frequency Selective Surface Using Lumped Reactive Components,,,IEEE Transactions on Antennas and Propagation,57,9,2732,,,15582221,10.1109/TAP.2009.2027174,,2009,,2,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Design of Frequency Invariant Beamformers for Broadband Arrays,,,IEEE Transactions on Signal Processing,56,2,855,,,1053587X,10.1109/TSP.2007.907872,,2008,,1,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Detailed Design and Characterization of All-Optical Switches Based on InAs/GaAs Quantum Dots in a Vertical Cavity,,,IEEE Journal of Quantum Electronics,46,11,1582,,,15581713,10.1109/JQE.2010.2053916,,2010,,6,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Dual-Band Wearable Textile Antenna on an EBG Substrate,,,IEEE Transactions on Antennas and Propagation,57,4,926,,,0018926X,10.1109/TAP.2009.2014527,,2009,,1,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Dual-State Absorber-Photocurrent Characteristics and Bistability of Two-Section Quantum-Dot Lasers,,,IEEE Journal of Selected Topics in Quantum Electronics,19,5,,1901609,,15584542,10.1109/JSTQE.2013.2255264,,2013,,6,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Dynamic Cell Expansion with Self-Organizing Cooperation,,,IEEE Journal on Selected Areas in Communications,31,5,851,,,07338716,10.1109/JSAC.2013.130504,,2013,,1,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Dynamic Downlink Frequency and Power Allocation in OFDMA Cellular Networks,,,IEEE Transactions on Communications,60,10,2904,,,00906778,10.1109/TCOMM.2012.081412.110705,,2012,,2,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Electromagnetic Radiation by Antennas of Arbitrary Shape in a Layered Spherical Media,,,IEEE Transactions on Antennas and Propagation,57,12,3827,,,15582221,10.1109/TAP.2009.2033444,,2009,,0,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Element-sensitive measurement of the hole-nuclear spin interaction in quantum dots,,,Nature Physics,9,2,74,,,17452481,10.1038/nphys2514,,2012,,7,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Enhanced Optimal Torque Control of Fault-Tolerant PM Machine Under Flux-Weakening Operation,,,IEEE Transactions on Industrial Electronics,57,1,344,,,02780046,10.1109/TIE.2009.2029517,,2010,,3,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Evaluation of the Coulomb-limited mobility in high-? dielectric metal oxide semiconductor field effect transistors,,,Journal of Applied Physics,107,6,063706,063706,,00218979,10.1063/1.3319558,,2010,,1,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Excess Noise Characteristics of Thin AlAsSb APDs,,,IEEE Transactions on Electron Devices,59,5,1475,,,15579646,10.1109/TED.2012.2187211,,2012,,3,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Experimental Two-Element Time-Modulated Direction Finding Array,,,IEEE Transactions on Antennas and Propagation,58,3,986,,,15582221,10.1109/TAP.2009.2039301,,2010,,0,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Extremely Low Excess Noise in InAs Electron Avalanche Photodiodes,,,IEEE Photonics Technology Letters,21,13,866,,,19410174,10.1109/LPT.2009.2019625,,2009,,3,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Fast Elliptic Curve Cryptography on FPGA,,,IEEE Transactions on Very Large Scale Integration (VLSI) Systems,16,2,198,,,10638210,10.1109/TVLSI.2007.912228,,2008,,1,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,"Fast Optical Preparation, Control, and Readout of a Single Quantum Dot Spin",,,Physical Review Letters,100,19,,197401,,10797114,10.1103/PhysRevLett.100.197401,,2008,,8,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Frequency self deconvolution in the quantitative analysis of near infrared spectra,,,Analytica Chimica Acta,705,1-2,135,,,00032670,10.1016/j.aca.2011.04.037,,2011,http://www.ncbi.nlm.nih.gov/pubmed/21962356,1,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,GaN-Based Super Heterojunction Field Effect Transistors Using the Polarization Junction Concept,,,IEEE Electron Device Letters,32,4,542,,,15580563,10.1109/LED.2011.2105242,,2011,,4,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,General results on SNR statistics involving EESM-based frequency selective feedbacks,,,IEEE Transactions on Wireless Communications,9,5,1790,,,15361276,10.1109/TWC.2010.05.091431,,2010,,2,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,High Density Two-Dimensional Hole Gas Induced by Negative Polarization at GaN/AlGaN Heterointerface,,,Applied Physics Express,3,12,,121004,,18820786,10.1143/APEX.3.121004,,2010,,4,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Highly Sensitive UV Detection Mechanism in AlGaN/GaN HEMTs,,,IEEE Transactions on Electron Devices,60,9,2776,,,15579646,10.1109/TED.2013.2273618,,2013,,1,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Homogeneous Array of Nanowire-Embedded Quantum Light Emitters,,,Nano Letters,13,3,861,,,15306992,10.1021/nl303075q,,2013,,8,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Hybrid III-Nitride/Organic Semiconductor Nanostructure with High Efficiency Nonradiative Energy Transfer for White Light Emitters,,,Nano Letters,13,7,3042,,,15306992,10.1021/nl400597d,,2013,http://www.ncbi.nlm.nih.gov/pubmed/23795609,3,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Hybrid-Excited Flux-Switching Permanent-Magnet Machines With Iron Flux Bridges,,,IEEE Transactions on Magnetics,46,6,1726,,,00189464,10.1109/TMAG.2010.2040591,,2010,,2,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Impact Ionization Coefficients in 4H-SiC,,,IEEE Transactions on Electron Devices,55,8,1984,,,00189383,10.1109/TED.2008.926679,,2008,,7,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Impact Ionization Coefficients in 4H-SiC by Ultralow Excess Noise Measurement,,,IEEE Transactions on Electron Devices,59,4,1030,,,15579646,10.1109/TED.2012.2185499,,2012,,7,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Impact Ionization Coefficients in Al0.52In0.48P,,,IEEE Electron Device Letters,32,11,1528,,,15580563,10.1109/LED.2011.2165520,,2011,,3,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Improved Nonlocal Means Based on Pre-Classification and Invariant Block Matching,,,Journal of Display Technology,8,4,212,,,15589323,10.1109/JDT.2011.2181487,,2012,,3,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Improvement in the Low Frequency Performance of Geometric Transition Radar Absorbers Using Square Loop Impedance Layers,,,IEEE Transactions on Antennas and Propagation,56,1,133,,,0018926X,10.1109/TAP.2007.913086,,2008,,1,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,InAlAs avalanche photodiode with type-II superlattice absorber for detection beyond 2 ?m,,,IEEE Transactions on Electron Devices,58,2,486,,,15579646,10.1109/TED.2010.2090352,,2011,,5,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Independently Tunable Low-Profile Dual-Band High-Impedance Surface Antenna System for Applications in UHF Band,,,IEEE Transactions on Antennas and Propagation,60,9,4092,,,15582221,10.1109/TAP.2012.2207057,,2012,,2,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Influence and Compensation of Inverter Voltage Drop in Direct Torque-Controlled Four-Switch Three-Phase PM Brushless AC Drives,,,IEEE Transactions on Power Electronics,26,8,2343,,,19410107,10.1109/TPEL.2010.2096561,,2011,,2,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Influence of strain relaxation on the optical properties of InGaN/GaN multiple quantum well nanorods,,,Journal of Physics D: Applied Physics,44,39,,395102,,13616463,10.1088/0022-3727/44/39/395102,,2011,,3,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,InGaN/GaN quantum well structures with greatly enhanced performance on a-plane GaN grown using self-organized nano-masks,,,Applied Physics Letters,99,18,,181907,,00036951,10.1063/1.3658803,,2011,,3,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Investigation of Effectiveness of Sensorless Operation in Carrier-Signal-Injection-Based Sensorless-Control Methods,,,IEEE Transactions on Industrial Electronics,58,8,3431,,,15579948,10.1109/TIE.2010.2081960,,2011,,1,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Large Signal Stability Analysis of 'More Electric' Aircraft Power Systems with Constant Power Loads,,,IEEE Transactions on Aerospace and Electronic Systems,48,1,477,,,00189251,10.1109/TAES.2012.6129649,,2012,,1,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Large-Signal Charge Control Modeling of Photoreceivers for Applications up to 40 Gb/s,,,IEEE Journal of Quantum Electronics,45,7,833,,,00189197,10.1109/JQE.2009.2013127,,2009,,2,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,"Lattice resolved annular dark-field scanning transmission electron microscopy of (Al, In)GaN/GaN layers for measuring segregation with sub-monolayer precision",,,Journal of Materials Science,48,7,2883,,,15734803,10.1007/s10853-012-6822-3,,2012,,4,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Long-wavelength InAs/GaAs quantum-dot laser diode monolithically grown on Ge substrate,,,Nature Photonics,5,7,416,,,17494893,10.1038/nphoton.2011.120,,2011,,6,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Low-Complexity Distributed Beamforming for Relay Networks With Real-Valued Implementation,,,IEEE Transactions on Signal Processing,61,20,5039,,,19410476,10.1109/TSP.2013.2274957,,2013,,2,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Moment Method Analysis of a Conformal Curl Antenna Printed Within Layered Dielectric Cylindrical Media,,,IEEE Transactions on Antennas and Propagation,61,7,3912,,,15582221,10.1109/TAP.2013.2254440,,2013,,2,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Moment Method Analysis of an Archimedean Spiral Printed on a Layered Dielectric Sphere,,,IEEE Transactions on Antennas and Propagation,56,2,345,,,0018926X,10.1109/TAP.2007.915466,,2008,,0,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Multi-objective evolutionary-fuzzy augmented flight control for an F16 aircraft,,,"Proceedings of the Institution of Mechanical Engineers, Part G: Journal of Aerospace Engineering",224,3,293,,,20413025,10.1243/09544100JAERO610,,2009,,3,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,New Battery Model and State-of-Health Determination Through Subspace Parameter Estimation and State-Observer Techniques,,,IEEE Transactions on Vehicular Technology,58,8,3905,,,19399359,10.1109/TVT.2009.2028348,,2009,,3,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Nonlocal Hierarchical Dictionary Learning Using Wavelets for Image Denoising,,,IEEE Transactions on Image Processing,22,12,4689,,,19410042,10.1109/TIP.2013.2277813,,2013,,2,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,OFDMA femtocells: A roadmap on interference avoidance,,,IEEE Communications Magazine,47,9,41,,,01636804,10.1109/MCOM.2009.5277454,,2009,,3,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,On Providing Downlink Services in Collocated Spectrum-Sharing Macro and Femto Networks,,,IEEE Transactions on Wireless Communications,10,12,4306,,,15361276,10.1109/TWC.2011.101511.110237,,2011,,3,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,On the Expanded Region of Picocells in Heterogeneous Networks,,,IEEE Journal of Selected Topics in Signal Processing,6,3,281,,,19410484,10.1109/JSTSP.2012.2190381,,2012,,2,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Performance Analysis for Finite Sample MVDR Beamformer With Forward Backward Processing,,,IEEE Transactions on Signal Processing,59,5,2427,,,19410476,10.1109/TSP.2011.2109957,,2011,,2,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Performance Evaluation of 3.3-kV Planar CIGBT in the NPT Technology With RTA Anode,,,IEEE Transactions on Electron Devices,59,5,1439,,,15579646,10.1109/TED.2012.2186967,,2012,,6,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Pilot-Channel-Assisted Log-Likelihood-Ratio Selective Rake Combining for Low-Rate Ultra-Wideband Communications,,,IEEE Transactions on Communications,56,8,1313,,,00906778,10.1109/TCOMM.2008.060287,,2008,,3,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Planar InAs photodiodes fabricated using He ion implantation,,,Optics Express,20,8,8575,,,10944087,10.1364/OE.20.008575,,2012,,3,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Ptychographic electron microscopy using high-angle dark-field scattering for sub-nanometre resolution imaging,,,Nature Communications,3,,730,730,,20411723,10.1038/ncomms1733,,2012,http://www.ncbi.nlm.nih.gov/pubmed/22395621,4,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Ptychographic transmission microscopy in three dimensions using a multi-slice approach,,,Journal of the Optical Society of America A,29,8,1606,,,15208532,10.1364/JOSAA.29.001606,,2012,,2,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Quantum Dot Superluminescent Diodes for Optical Coherence Tomography: Device Engineering,,,IEEE Journal of Selected Topics in Quantum Electronics,16,4,1015,,,15584542,10.1109/JSTQE.2009.2038720,,2010,,12,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Quantum Dot Superluminescent Diodes for Optical Coherence Tomography: Skin Imaging,,,IEEE Journal of Selected Topics in Quantum Electronics,16,4,748,,,15584542,10.1109/JSTQE.2009.2038597,,2010,,12,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Quantum Well and Dot Self-Aligned Stripe Lasers Utilizing an InGaP Optoelectronic Confinement Layer,,,IEEE Journal of Selected Topics in Quantum Electronics,15,3,819,,,1077260X,10.1109/JSTQE.2008.2011654,,2009,,9,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Reduced Sideband Levels in Time-Modulated Arrays Using Half-Power Sub-Arraying Techniques,,,IEEE Transactions on Antennas and Propagation,59,1,301,,,0018926X,10.1109/TAP.2010.2090484,,2011,,1,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Relay Deployment in Cellular Networks: Planning and Optimization,,,IEEE Journal on Selected Areas in Communications,31,8,1597,,,07338716,10.1109/JSAC.2013.130821,,2012,,1,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Room-Temperature GaAs/AlGaAs Quantum Cascade Lasers Grown by Metal-Organic Vapor Phase Epitaxy,,,IEEE Photonics Technology Letters,23,12,774,,,19410174,10.1109/LPT.2011.2138124,,2011,,7,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Self-Oscillating Control Methods for the LCC Current-Output Resonant Converter,,,IEEE Transactions on Power Electronics,23,4,1973,,,08858993,10.1109/TPEL.2008.925198,,2008,,3,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Servo Control of Magnetic Gears,,,IEEE/ASME Transactions on Mechatronics,17,2,269,,,1941014X,10.1109/TMECH.2010.2096473,,2012,,2,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Stability in Small Signal Common Base Amplifiers,,,IEEE Transactions on Circuits and Systems I: Regular Papers,60,4,846,,,15580806,10.1109/TCSI.2012.2209709,,2013,,2,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Stimulated emission at 340 nm from AlGaN multiple quantum well grown using high temperature AlN buffer technologies on sapphire,,,Applied Physics Letters,95,16,,161904,,00036951,10.1063/1.3253416,,2009,,5,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Surface intercalation of gold underneath a graphene monolayer on SiC(0001) studied by scanning tunneling microscopy and spectroscopy,,,Applied Physics Letters,94,26,263115,263115,,00036951,10.1063/1.3168502,,2009,,6,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Temperature Dependence of Avalanche Breakdown in InP and InAlAs,,,IEEE Journal of Quantum Electronics,46,8,1153,,,15581713,10.1109/JQE.2010.2044370,,2010,,6,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Throughput and Delay Analysis for p-Persistent CSMA with Heterogeneous Traffic,,,IEEE Transactions on Communications,58,10,2881,,,00906778,10.1109/TCOMM.2010.082710.090523,,2010,,1,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Time-Switched Array Analysis of Phase-Switched Screens,,,IEEE Transactions on Antennas and Propagation,57,3,808,,,0018926X,10.1109/TAP.2009.2013448,,2009,,1,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Tunable Multiband Handset Antenna Operating at VHF and UHF Bands,,,IEEE Transactions on Antennas and Propagation,61,7,3790,,,15582221,10.1109/TAP.2013.2254447,,2013,,2,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Tuning Superluminescent Diode Characteristics for Optical Coherence Tomography Systems by Utilizing a Multicontact Device Incorporating Wavelength-Modulated Quantum Dots,,,IEEE Journal of Selected Topics in Quantum Electronics,15,3,757,,,15584542,10.1109/JSTQE.2009.2013481,,2009,,5,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,Ultra-broad spontaneous emission and modal gain spectrum from a hybrid quantum well/quantum dot laser structure,,,Applied Physics Letters,100,4,,041118,,00036951,10.1063/1.3679178,,2012,,6,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",A,Electronic and Electrical Engineering,,D,"Use of a Plane-Wave Synthesis Technique to Obtain Target RCS From Near-Field Measurements, With Selective Feature Extraction Capability",,,IEEE Transactions on Antennas and Propagation,61,4,2051,,,15582221,10.1109/TAP.2012.2232636,,2013,,2,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Materials Science and Engineering,,D,3D Ordered Gold Strings by Coating Nanoparticles with Mesogens,,,Advanced Materials,21,17,1746,,,15214095,10.1002/adma.200803403,,2009,,6,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Materials Science and Engineering,,D,A family of oxide ion conductors based on the ferroelectric perovskite Na0.5Bi0.5TiO3,,,Nature Materials,n/a,,n/a,,,1476-4660,10.1038/NMAT3782,,2013,,7,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Materials Science and Engineering,,D,A mathematical approach to transformation toughening in bulk metallic glasses,,,Scripta Materialia,65,6,524,,,13596462,10.1016/j.scriptamat.2011.06.018,,2011,,2,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Materials Science and Engineering,,D,A model for heat flow in deep borehole disposals of high-level nuclear waste,,,Journal of Geophysical Research,113,B5,,B05201,,01480227,10.1029/2007JB005081,,2008,,3,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Materials Science and Engineering,,D,A new family of ferroelectric materials: Me2Nb4O11 (Me = Na and Ag),,,Journal of Materials Chemistry,20,11,2082,,,13645501,10.1039/b921115b,,2010,,1,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Materials Science and Engineering,,D,A parametric numerical investigation on haemodynamics in distal coronary anastomoses,,,Medical Engineering & Physics,30,3,311,,,13504533,10.1016/j.medengphy.2007.04.013,,2007,,1,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Materials Science and Engineering,,D,A Self-Organized Anisotropic Liquid-Crystal Plasmonic Metamaterial,,,Advanced Materials,25,14,1999,,,09359648,10.1002/adma.201203965,,2013,,8,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Materials Science and Engineering,,D,Accelerated carbonation testing of alkali-activated binders significantly underestimates service life: The role of pore solution chemistry,,,Cement and Concrete Research,42,10,1317,,,00088846,10.1016/j.cemconres.2012.07.002,,2012,,5,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Materials Science and Engineering,,D,Activation volume in microcellular aluminium: Size effects in thermally activated plastic flow,,,Acta Materialia,59,18,6869,,,13596454,10.1016/j.actamat.2011.07.021,,2011,,2,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Materials Science and Engineering,,D,An aligned 3D neuronal-glial co-culture model for peripheral nerve studies,,,Biomaterials,33,25,5901,,,01429612,10.1016/j.biomaterials.2012.05.008,,2012,,4,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Materials Science and Engineering,,D,Arginine functionalization of hydrogels for heparin binding-a supramolecular approach to developing a pro-angiogenic biomaterial,,,Biotechnology and Bioengineering,110,1,296,,,00063592,10.1002/bit.24598,,2012,,5,,,,,,,
10007157,University of Sheffield,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",B,Materials Science and Engineering,,D,Arrays of giant octagonal and square cylinders by liquid crystalline self-assembly of X-shaped polyphilic molecules,,,Nature Communications,3,,,1104,,20411723,10.1038/ncomms2096,,2012,http://www.ncbi.nlm.nih.gov/pubmed/23033080,6,,,,,,,
