Outputs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UKPRN,Institution,MainPanel,uoaId,UnitOfAssessment,msubId,MultipleSubmission,JointSubmission,OutputTypeId,Title,Place,Publisher,VolumeTitle,Volume,Issue,FirstPage,ArticleNumber,ISBN,ISSN,DOI,PatentNumber,Year,URL,NumberOfAdditionalAuthors,IsForeignLanguageOutput,IsInterdisciplinary,ProposeDoubleWeighting,ResearchGroup,CitationsApplicable,CitedByCount,CrossReferToUoa
10007759,Aston University,B,11,Computer Science and Informatics, ,,,E,Bringing the High Seas into the Lab to Evaluate Speech Input Feasibility: A Case Study : SiMPE – 5th Workshop on Speech in Mobile and Pervasive Environments (part of ACM MobileHCI’2010),,,MobileHCI 2010,,,N/A,,,,,,2010,,2,,,,Computer Science Research Group,Yes,,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Can a student learn optimally from two different teachers,,,Journal of physics A: mathematical and theoretical,43,1,015101,015101,,1751-8113,10.1088/1751-8113/43/1/015101,,2010,http://iopscience.iop.org/1751-8121/43/1/015101/,0,,,,Nonlinearity and Complexity Research Group,Yes,3,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Classification of oximetry signals using Bayesian neural networks to assist in the detection of obstructive sleep apnoea syndrome,,,Physiological measurement,31,3,375,,,0967-3334,10.1088/0967-3334/31/3/007,,2010,http://www.iop.org/EJ/abstract/0967-3334/31/3/007/,5,,,,Nonlinearity and Complexity Research Group,Yes,4,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Coexistence of macro- and micro-vascular abnormalities in newly diagnosed normal tension glaucoma patients,,,Acta ophthalmologica scandinavica,90,7,e553,Acta-12-01-0065,,1395-3907,10.1111/j.1755-3768.2012.02494.x,,2012,http://onlinelibrary.wiley.com/doi/10.1111/j.1755-3768.2012.02494.x/abstract,9,,,,Computer Science Research Group,Yes,0,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Communities and emerging semantics in semantic link network : discovery and learning,,,IEEE transactions on knowledge and data engineering,21,3,785,4564467,,1041-4347,10.1109/TKDE.2008.141,,2009,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=04564467,0,,,,Computer Science Research Group,Yes,95,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Compositional semantics of dataflow networks with query-driven communication of exact values,,,Journal of universal computer science,16,18,2629,,,0948-695X,10.3217/jucs-016-18-2629,,2010,http://www.jucs.org/doi?doi=10.3217/jucs-016-18-2629,1,,,,Computer Science Research Group,Yes,3,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Computational capabilities of multilayer committee machines,,,Journal of physics A: mathematical and theoretical,43,44,445103,445103,,1751-8113,10.1088/1751-8113/43/44/445103,,2010,http://iopscience.iop.org/1751-8121/43/44/445103/,1,,,,Nonlinearity and Complexity Research Group,Yes,1,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Computing with noise: phase transitions in Boolean formulas,,,Physical review letters,103,24,248701,248701,,0031-9007,10.1103/PhysRevLett.103.248701,,2009,http://link.aps.org/doi/10.1103/PhysRevLett.103.248701,2,,,,Nonlinearity and Complexity Research Group,Yes,4,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Decentralized supply chain formation using max-sum loopy belief propagation,,,Computational intelligence,29,2,281,,,0824-7935,10.1111/j.1467-8640.2012.00446.x,,2013,http://onlinelibrary.wiley.com/doi/10.1111/j.1467-8640.2012.00446.x/abstract,1,,,,Computer Science Research Group,Yes,0,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Discriminative training of the hidden vector state model for semantic parsing,,,IEEE transactions on knowledge and data engineering,21,1,66,,,1041-4347,10.1109/TKDE.2008.95,,2009,http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=4522548,1,,,,Computer Science Research Group,Yes,16,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Dynamics of Boolean networks: an exact solution,,,Physical review letters,106,21,214101,214101,,0031-9007,10.1103/PhysRevLett.106.214101,,2011,http://link.aps.org/doi/10.1103/PhysRevLett.106.214101,1,,,,Nonlinearity and Complexity Research Group,Yes,4,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,E,Enclosing the behavior of a hybrid system up to and beyond a Zeno point,,,"2013 IEEE 1st international conference on cyber-physical systems, networks, and applications (CPSNA)",,,120,,,,10.1109/CPSNA.2013.6614258,,2013,http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=6614258,4,,,,Computer Science Research Group,Yes,,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Epidemiology of community-acquired meticillin-resistant Staphylococcus aureus obtained from the UK West Midlands region,,,Journal of hospital infection,70,4,314,,,0195-6701,10.1016/j.jhin.2008.08.004,,2008,http://dx.doi.org/10.1016/j.jhin.2008.08.004,8,,,,Computer Science Research Group,Yes,10,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Estimating parameters in stochastic systems : a variational Bayesian approach,,,Physica D,240,23,1877,,,0167-2789,10.1016/j.physd.2011.08.013,,2011,http://www.sciencedirect.com/science/article/pii/S0167278911002417,2,,,,Nonlinearity and Complexity Research Group,Yes,2,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,E,Evolution of competing strategies in a threshold model for task allocation,,,"Software engineering, artificial intelligence, networking and parallel/distributed computing 2010 : SNPD2010",295,,85,,,1860-949X,10.1007/978-3-642-13265-0_7,,2010,,1,,,,Nonlinearity and Complexity Research Group,Yes,1,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,From the physics of interacting polymers to optimizing routes on the London Underground,,,Proceedings of the National Academy of Sciences,110,34,13717,,,0027-8424,10.1073/pnas.1301111110,,2013,http://www.pnas.org/content/110/34/13717,2,,,,Nonlinearity and Complexity Research Group,Yes,0,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,E,Gaussian process quantile regression using expectation propagation,,,29th International Conference on Machine Learning,,,N/A,,,,,,2012,http://arxiv.org/abs/1206.6391,2,,,,Nonlinearity and Complexity Research Group,Yes,0,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Genetic algorithms for discovery of matrix multiplication methods,,,IEEE transactions on evolutionary computation,16,5,749,6151102,,1089-778X,10.1109/TEVC.2011.2159270,,2012,http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=6151102,2,,,,Computer Science Research Group,Yes,0,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Incorporating sentiment prior knowledge for weakly supervised sentiment analysis,,,ACM transactions on Asian Language information processing,11,2,N/A,4,,1530-0226,10.1145/2184436.2184437,,2012,http://dl.acm.org/citation.cfm?doid=2184436.2184437,0,,,,Computer Science Research Group,Yes,1,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,"Increased diversity of libraries from libraries:
chemoinformatic analysis of bis-diazacyclic libraries",,,Chemical biology and drug design,77,5,328,,,1747-0277,10.1111/j.1747-0285.2011.01100.x,,2011,http://onlinelibrary.wiley.com/doi/10.1111/j.1747-0285.2011.01100.x/abstract,6,,,,Nonlinearity and Complexity Research Group,Yes,13,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,INTAMAP: the design and implementation of an interoperable automated interpolation web service,,,Computers and geosciences,37,3,343,,,0098-3004,10.1016/j.cageo.2010.03.019,,2011,http://dx.doi.org/10.1016/j.cageo.2010.03.019,8,,,,Nonlinearity and Complexity Research Group,Yes,11,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Interactive semantics,,,Artificial intelligence,174,2,190,,,0004-3702,10.1016/j.artint.2009.11.014,,2010,,0,,,,Computer Science Research Group,Yes,46,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,E,Joint sentiment/topic model for sentiment analysis,,,CIKM '09 Proceedings of the 18th ACM conference on Information and knowledge management,,,375,,,,10.1145/1645953.1646003,,2009,http://dl.acm.org/citation.cfm?doid=1645953.1646003,1,,,,Computer Science Research Group,Yes,57,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Learning in ultrametric committee machines,,,Journal of statistical physics,149,5,887,,,0022-4715,10.1007/s10955-012-0636-1,,2012,http://www.springerlink.com/content/x835847k88l8h18n/,0,,,,Nonlinearity and Complexity Research Group,Yes,0,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Managing uncertainty in integrated environmental modelling : the UncertWeb framework,,,Environmental modelling and software,39,January 2013,116,,,1364-8152,10.1016/j.envsoft.2012.02.008,,2013,,8,,,,Computer Science Research Group,Yes,6,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Measurements design and phenomena discrimination,,,Journal of physics A: mathematical and theoretical,42,16,165210,165210,,1751-8113,10.1088/1751-8113/42/16/165210,,2009,http://iopscience.iop.org/1751-8121/42/16/165210/,0,,,,Nonlinearity and Complexity Research Group,Yes,2,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,E,Modelling human preference in evolutionary art,,,"Applications of Evolutionary Computation  EvoApplications 2011 : EvoCOMNET, EvoFIN, EvoHOT, EvoMUSART, EvoSTIM, and EvoTRANSLOG, Torino, Italy, April 27-29, 2011, Proceedings, Part II",6625,,303,,,0302-9743,10.1007/978-3-642-20520-0_31,,2011,http://www.springerlink.com/content/vm2476t5w10mn93w/?MUD=MP,2,,,,Computer Science Research Group,Yes,5,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Modelling the underlying principles of human aesthetic preference in evolutionary art,,,Journal of mathematics and the arts,6,2-3,107,,,1751-3472,10.1080/17513472.2012.679489,,2012,http://www.scopus.com/inward/record.url?partnerID=yv4JPVwI&eid=2-s2.0-84862875341&md5=9c8a40f203b124bbacd85b799211731d,3,,,,Computer Science Research Group,Yes,1,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Modelling trade offs between public and private conservation policies,,,Biological conservation,144,1,558,,,0006-3207,10.1016/j.biocon.2010.10.011,,2011,http://dx.doi.org/10.1016/j.biocon.2010.10.011,4,,,,Computer Science Research Group,Yes,2,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Multiview photometric stereo,,,IEEE transactions on pattern analysis and machine intelligence,30,3,548,,,0162-8828,10.1109/TPAMI.2007.70820,,2008,http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=4384496,2,,,,Computer Science Research Group,Yes,64,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Nonlinear speech analysis algorithms mapped to a standard metric achieve clinically useful quantification of average Parkinson's disease symptom severity,,,Interface,8,59,842,,,1742-5662,10.1098/rsif.2010.0456,,2011,,3,,,,Nonlinearity and Complexity Research Group,Yes,16,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Open-source mapping and services for Web-based land-cover validation,,,Ecological informatics,14,N/A,9,,,1574-9541,10.1016/j.ecoinf.2012.11.013,,2013,,4,,,,Computer Science Research Group,Yes,4,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Overcoming shadows in 3-source photometric stereo,,,IEEE transactions on pattern analysis and machine intelligence,33,2,419,5601736,,0162-8828,10.1109/TPAMI.2010.181,,2011,http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=5601736,2,,,,Computer Science Research Group,Yes,1,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Palette-colouring: a belief propagation approach,,,Journal of statistical mechanics,2011,5,05010,P05010,,1742-5468,10.1088/1742-5468/2011/05/P05010,,2011,http://dx.doi.org/10.1088/1742-5468/2011/05/P05010,2,,,,Nonlinearity and Complexity Research Group,Yes,2,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Parallel strategy for optimal learning in perceptrons,,,Journal of physics A: mathematical and theoretical,43,12,125101,125101,,1751-8113,10.1088/1751-8113/43/12/125101,,2010,http://iopscience.iop.org/1751-8121/43/12/125101/,0,,,,Nonlinearity and Complexity Research Group,Yes,3,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Predictive gene lists for breast cancer prognosis: a topographic visualisation study,,,BMC medical genomics,1,1,1,,,1755-8794,10.1186/1755-8794-1-8,,2008,http://www.biomedcentral.com/1755-8794/1/8,1,,,,Nonlinearity and Complexity Research Group,Yes,,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Probabilistic resource space model for managing resources in cyber-physical society,,,IEEE transactions on service computing,5,3,404,1,,1939-1374,10.1109/TSC.2011.12,,2012,http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5719597,1,,,,Computer Science Research Group,Yes,3,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Quantifying short-term dynamics of Parkinson's disease using self-reported symptom data from an internet social network,,,Journal of medical internet research,15,1,N/A,e20,,1439-4456,10.2196/jmir.2112,,2013,http://www.jmir.org/2013/1/e20/,3,,,,Nonlinearity and Complexity Research Group,Yes,1,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,E,RELAX : incorporating uncertainty into the specification of self-adaptive systems,,,Proceedings of the 2009 17th IEEE International Requirements Engineering Conference,,,79,,,1090-705X,10.1109/RE.2009.36,,2009,http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5328591,4,,,,Computer Science Research Group,Yes,25,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Resource allocation in decentralised computational systems : an evolutionary market-based approach,,,Autonomous agents and multiagent systems,21,2,143,,,1387-2532,10.1007/s10458-009-9113-x,,2010,http://link.springer.com/article/10.1007%2Fs10458-009-9113-x,2,,,,Computer Science Research Group,Yes,8,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,"Self-calibrated, multi-spectral photometric stereo for 3D face capture",,,International journal of computer vision,97,1,91,,,0920-5691,10.1007/s11263-011-0482-7,,2012,http://www.springerlink.com/content/6v66603qv30j4823/,1,,,,Computer Science Research Group,Yes,1,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Self-contained encrypted image folding,,,Physica A,391,23,5858,,,0378-4371,10.1016/j.physa.2012.06.042,,2012,,3,,,,Nonlinearity and Complexity Research Group,Yes,2,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Semantic linking through spaces for cyber-physical-socio intelligence : a methodology,,,Artificial intelligence,175,5-6,988,,,0004-3702,10.1016/j.artint.2010.09.009,,2011,,0,,,,Computer Science Research Group,Yes,40,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Semantics of query-driven communication of exact values,,,Journal of universal computer science,16,18,2597,,,0948-695X,10.3217/jucs-016-18-2597,,2010,http://www.jucs.org/jucs_16_18/semantics_of_query_driven,1,,,,Computer Science Research Group,Yes,3,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Short-term electricity demand and gas price forecasts using wavelet transforms and adaptive models,,,Energy,35,9,3674,,,0360-5442,10.1016/j.energy.2010.05.013,,2010,http://dx.doi.org/10.1016/j.energy.2010.05.013,2,,,,Nonlinearity and Complexity Research Group,Yes,24,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Sparse representation of astronomical images,,,Journal of the Optical Society of America A,30,4,758,,,1084-7529,10.1364/JOSAA.30.000758,,2013,http://www.opticsinfobase.org/josaa/abstract.cfm?URI=josaa-30-4-758,1,,,,Nonlinearity and Complexity Research Group,Yes,1,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,"Sparse signal representation by adaptive non-uniform
B-spline dictionaries on a compact interval",,,Signal processing,90,7,2308,,,0165-1684,10.1016/j.sigpro.2010.02.004,,2010,http://dx.doi.org/10.1016/j.sigpro.2010.02.004,1,,,,Nonlinearity and Complexity Research Group,Yes,2,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Spectra of modular and small-world matrices,,,Journal of physics A: mathematical and theoretical,44,16,165205,165205,,1751-8113,10.1088/1751-8113/44/16/165205,,2011,http://iopscience.iop.org/1751-8121/44/16/165205/,1,,,,Nonlinearity and Complexity Research Group,Yes,7,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Suitability of dysphonia measurements for telemonitoring of Parkinson's disease,,,IEEE transactions on biomedical engineering,56,4,1015,4636708,,0018-9294,10.1109/TBME.2008.2005954,,2009,http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=4636708,4,,,,Nonlinearity and Complexity Research Group,Yes,62,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,The effect of load on agent-based algorithms for distributed task allocation,,,Information sciences,222,N/A,66,,,0020-0255,10.1016/j.ins.2011.06.011,,2013,,1,,,,Nonlinearity and Complexity Research Group,Yes,2,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,The emergence of knowledge exchange : an agent-based model of a software market,,,"IEEE transactions on systems, man and cybernetics: part A",38,5,1056,,,1083-4427,10.1109/TSMCA.2008.2001079,,2008,http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=4604815,1,,,,Computer Science Research Group,Yes,5,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,The interplay between microscopic and mesoscopic structures in complex networks,,,PLoS ONE,6,8,N/A,21282,,1932-6203,10.1371/journal.pone.0021282,,2011,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0021282,2,,,,Nonlinearity and Complexity Research Group,Yes,9,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,The Mosaic Test: measuring the effectiveness of colour-based image retrieval,,,Multimedia tools and applications,64,3,695,,,1380-7501,10.1007/s11042-011-0951-6,,2012,http://www.springerlink.com/content/94557u1371641763/,2,,,,Computer Science Research Group,Yes,0,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,The role of models@run.time in supporting on-the-fly interoperability,,,Applied soft computing,95,3,167,,,0010-485X,10.1007/s00607-012-0224-x,,2013,http://link.springer.com/article/10.1007%2Fs00607-012-0224-x,4,,,,Computer Science Research Group,Yes,1,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,E,Time complexity and convergence analysis of domain theoretic Picard method,,,"Logic, language, information and computation : 15th International Workshop, WoLLIC 2008 Edinburgh, UK, July 1-4, 2008 Proceedings",5110,,149,,,0302-9743,10.1007/978-3-540-69937-8_14,,2008,http://www.scopus.com/inward/record.url?partnerID=yv4JPVwI&eid=2-s2.0-47749114654&md5=d3fa7606d54d7da7bd4ed5d561f1ab3c,1,,,,Computer Science Research Group,Yes,1,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,E,Triggering trust : to what extent does the question influence the answer when evaluating the perceived importance of trust triggers?,,,Proceedings of the 23rd British HCI group annual conference on people and computers : celebrating people and technology,,,214,,,,,,2009,http://dl.acm.org/citation.cfm?id=1671011.1671037&coll=DL&dl=ACM&CFID=163360521&CFTOKEN=85627785,0,,,,Computer Science Research Group,Yes,0,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,UncertWeb processing service : making models easer to access on the web,,,Transactions in GIS,16,6,921,,,1361-1682,10.1111/j.1467-9671.2012.01328.x,,2012,http://onlinelibrary.wiley.com/doi/10.1111/j.1467-9671.2012.01328.x/pdf,2,,,,Nonlinearity and Complexity Research Group,Yes,0,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Video normals from colored lights,,,IEEE transactions on pattern analysis and machine intelligence,33,10,2104,5719620,,0162-8828,10.1109/TPAMI.2011.37,,2011,http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5719620,4,,,,Computer Science Research Group,Yes,2,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Visualization of molecular fingerprints,,,Journal of chemical information and modeling,51,7,1552,,,1549-9596,10.1021/ci1004042,,2011,http://pubs.acs.org/doi/abs/10.1021/ci1004042,3,,,,Nonlinearity and Complexity Research Group,Yes,13,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Watermark-only security attack on DM-QIM watermarking : vulnerability to guided key guessing,,,International journal of digital crime and forensics,2,2,64,,,1941-6210,10.4018/jdcf.2010040105,,2010,http://www.igi-global.com/article/watermark-only-security-attack-qim/43555,1,,,,Nonlinearity and Complexity Research Group,Yes,0,
10007759,Aston University,B,11,Computer Science and Informatics, ,,,D,Weakly supervised joint sentiment-topic detection from text,,,IEEE transactions on knowledge and data engineering,24,6,1134,,,1041-4347,10.1109/TKDE.2011.48,,2012,http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5710933,3,,,,Computer Science Research Group,Yes,9,
10007850,University of Bath,B,11,Computer Science and Informatics, ,,,E,A comparative study of tactile representation techniques for landmarks on a wearable device,,,CHI '11 Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,,,2029,,,,10.1145/1978942.1979236,,2011,http://dx.doi.org/10.1145/1978942.1979236,1,,,,Human-Computer Interaction,Yes,3,
10007850,University of Bath,B,11,Computer Science and Informatics, ,,,E,A comparison of equality in computer algebra and correctness in mathematical pedagogy,,,"Intelligent Computer Mathematics: 16th Symposium, Calculemus 2009, 8th International Conference, MKM 2009 Held as Part of CICM 2009, Grand Bend, Canada, July 6-12, 2009. Proceedings",5625,2,75,,,0302-9743,10.1007/978-3-642-02614-0_11,,2009,http://dx.doi.org/10.1007/978-3-642-02614-0_11,2,,,,Mathematical Foundations,Yes,2,
10007850,University of Bath,B,11,Computer Science and Informatics, ,,,E,A FACS valid 3D dynamic action unit database with applications to 3D dynamic morphable facial modelling,,,2011 IEEE International Conference on Computer Vision (ICCV),,,2296,,,,10.1109/ICCV.2011.6126510,,2011,http://dx.doi.org/10.1109/ICCV.2011.6126510,2,,,,Graphics & Vision,Yes,4,
10007850,University of Bath,B,11,Computer Science and Informatics, ,,,D,A gradient-based implicit blend,,,ACM Transactions on Graphics,32,2,,12,,0730-0301,10.1145/2451236.2451238,,2013,http://dx.doi.org/10.1145/2451236.2451238,6,,,,Graphics & Vision,Yes,3,
10007850,University of Bath,B,11,Computer Science and Informatics, ,,,D,A graph model for imperative computation,,,Logical Methods in Computer Science,6,1,,Paper 2,,1860-5974,10.2168/LMCS-6(1:2)2010,,2010,http://dx.doi.org/10.2168/LMCS-6(1:2)2010,0,,,,Mathematical Foundations,Yes,8,
10007850,University of Bath,B,11,Computer Science and Informatics, ,,,D,A Helly-type theorem for semi-monotone sets and monotone maps,,,Discrete & Computational Geometry,n/a,n/a,n/a,,,0179-5376,10.1007/s00454-013-9540-y,,2013,http://dx.doi.org/10.1007/s00454-013-9540-y,2,,,,Mathematical Foundations,Yes,0,
10007850,University of Bath,B,11,Computer Science and Informatics, ,,,E,A quasipolynomial cut-elimination procedure in deep inference via atomic flows and threshold formulae,,,"Logic for programming, artificial intelligence, and reasoning: 16th International Conference, LPAR-16, Dakar, Senegal, April 25–May 1, 2010, revised selected papers",6355,,136,,,0302-9743,10.1007/978-3-642-17511-4_9,,2010,http://arxiv.org/abs/0903.5392v1,3,,,,Mathematical Foundations,Yes,1,
10007850,University of Bath,B,11,Computer Science and Informatics, ,,,D,Abstract art by shape classification,,,IEEE Transactions on Visualization and Computer Graphics,19,8,1252,,,1077-2626,10.1109/TVCG.2013.13,,2013,http://dx.doi.org/10.1109/TVCG.2013.13,4,,,,Graphics & Vision,Yes,0,
10007850,University of Bath,B,11,Computer Science and Informatics, ,,,D,Additional-singleton interference in efficient visual search: a common salience route for detection and compound tasks,,,"Attention, Perception & Psychophysics",71,8,1760,,,1943-3921,10.3758/APP.71.8.1760,,2009,http://dx.doi.org/10.3758/APP.71.8.1760,2,,,,Human-Computer Interaction,Yes,13,
10007850,University of Bath,B,11,Computer Science and Informatics, ,,,D,Algebraic properties of the Lambert W Function from a result of Rosenlicht and of Liouville,,,Integral Transforms and Special Functions,19,10,709,,,1065-2469,10.1080/10652460802332342,,2008,http://dx.doi.org/10.1080/10652460802332342,3,,,,Mathematical Foundations,Yes,3,
10007850,University of Bath,B,11,Computer Science and Informatics, ,,,D,An evolutionary multi-objective optimization of trading rules in call markets,,,"Intelligent Systems in Accounting, Finance and Management",18,1,1,,,1055-615X,10.1002/isaf.320,,2011,http://dx.doi.org/10.1002/isaf.320,1,,,,Intelligent Systems,Yes,,
10007850,University of Bath,B,11,Computer Science and Informatics, ,,,D,An exploration of constraints and end user development in environments for creative tasks,,,International Journal of Human-Computer Interaction,24,5,444,,,1044-7318,10.1080/10447310802142185,,2008,http://dx.doi.org//10.1080/10447310802142185,1,,,,Human-Computer Interaction,Yes,1,
